seed,update,parameter_id,shape,m,n,aspect_ratio,min_dim,rank,factor_precision,side_info_bits,side_info_over_residual
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,bf16_uv_fp32_sigma,49280,0.08355034722222222
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,4,fp16_uv_fp32_sigma,49280,0.08355034722222222
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp32,196864,0.3337673611111111
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16,98432,0.16688368055555555
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16,98432,0.16688368055555555
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,bf16_uv_fp32_sigma,98560,0.16710069444444445
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,8,fp16_uv_fp32_sigma,98560,0.16710069444444445
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp32,393728,0.6675347222222222
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,bf16,196864,0.3337673611111111
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp16,196864,0.3337673611111111
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,bf16_uv_fp32_sigma,197120,0.3342013888888889
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,16,fp16_uv_fp32_sigma,197120,0.3342013888888889
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp32,24608,0.04172092013888889
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16,12304,0.020860460069444444
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16,12304,0.020860460069444444
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,bf16_uv_fp32_sigma,12320,0.020887586805555556
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,1,fp16_uv_fp32_sigma,12320,0.020887586805555556
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp32,49216,0.08344184027777778
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16,24608,0.04172092013888889
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16,24608,0.04172092013888889
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,bf16_uv_fp32_sigma,24640,0.04177517361111111
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,2,fp16_uv_fp32_sigma,24640,0.04177517361111111
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,12,fp32,295296,0.5006510416666666
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,12,bf16,147648,0.2503255208333333
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,12,fp16,147648,0.2503255208333333
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,12,bf16_uv_fp32_sigma,147840,0.2506510416666667
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,12,fp16_uv_fp32_sigma,147840,0.2506510416666667
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,35,fp32,861280,1.4602322048611112
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,35,bf16,430640,0.7301161024305556
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,35,fp16,430640,0.7301161024305556
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,35,bf16_uv_fp32_sigma,431200,0.7310655381944444
1,2048,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,384,1.0,384,35,fp16_uv_fp32_sigma,431200,0.7310655381944444
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,18,fp32,811584,0.5159912109375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,18,bf16,405792,0.25799560546875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,18,fp16,405792,0.25799560546875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,18,bf16_uv_fp32_sigma,406080,0.2581787109375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,18,fp16_uv_fp32_sigma,406080,0.2581787109375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,fp32,2660192,1.6913045247395833
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,bf16,1330096,0.8456522623697916
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,fp16,1330096,0.8456522623697916
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,bf16_uv_fp32_sigma,1331040,0.84625244140625
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,fp16_uv_fp32_sigma,1331040,0.84625244140625
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,132,fp32,5951616,3.783935546875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,132,bf16,2975808,1.8919677734375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,132,fp16,2975808,1.8919677734375
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,132,bf16_uv_fp32_sigma,2977920,1.893310546875
1,2048,transformer.h.4.mlp.w1.weight,"[1024, 384]",1024,384,2.6666666666666665,384,132,fp16_uv_fp32_sigma,2977920,1.893310546875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,19,fp32,856672,0.5446573893229166
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,19,bf16,428336,0.2723286946614583
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,19,fp16,428336,0.2723286946614583
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,19,bf16_uv_fp32_sigma,428640,0.27252197265625
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,19,fp16_uv_fp32_sigma,428640,0.27252197265625
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,fp32,2660192,1.6913045247395833
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,bf16,1330096,0.8456522623697916
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,fp16,1330096,0.8456522623697916
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,bf16_uv_fp32_sigma,1331040,0.84625244140625
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,59,fp16_uv_fp32_sigma,1331040,0.84625244140625
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,131,fp32,5906528,3.7552693684895835
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,131,bf16,2953264,1.8776346842447917
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,131,fp16,2953264,1.8776346842447917
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,131,bf16_uv_fp32_sigma,2955360,1.87896728515625
1,2048,transformer.h.4.mlp.w2.weight,"[1024, 384]",1024,384,2.6666666666666665,384,131,fp16_uv_fp32_sigma,2955360,1.87896728515625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp32,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,bf16,22544,0.014333089192708334
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp16,22544,0.014333089192708334
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,bf16_uv_fp32_sigma,22560,0.01434326171875
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,1,fp16_uv_fp32_sigma,22560,0.01434326171875
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp32,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,bf16,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp16,45088,0.028666178385416668
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,bf16_uv_fp32_sigma,45120,0.0286865234375
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,2,fp16_uv_fp32_sigma,45120,0.0286865234375
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,fp32,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,bf16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,fp16,90176,0.057332356770833336
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,bf16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,4,fp16_uv_fp32_sigma,90240,0.057373046875
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,fp32,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,bf16,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,fp16,180352,0.11466471354166667
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,bf16_uv_fp32_sigma,180480,0.11474609375
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,8,fp16_uv_fp32_sigma,180480,0.11474609375
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,fp32,721408,0.4586588541666667
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,bf16,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,fp16,360704,0.22932942708333334
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,bf16_uv_fp32_sigma,360960,0.2294921875
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,16,fp16_uv_fp32_sigma,360960,0.2294921875
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,fp32,135264,0.08599853515625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,bf16,67632,0.042999267578125
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,fp16,67632,0.042999267578125
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,bf16_uv_fp32_sigma,67680,0.04302978515625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,3,fp16_uv_fp32_sigma,67680,0.04302978515625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,19,fp32,856672,0.5446573893229166
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,19,bf16,428336,0.2723286946614583
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,19,fp16,428336,0.2723286946614583
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,19,bf16_uv_fp32_sigma,428640,0.27252197265625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,19,fp16_uv_fp32_sigma,428640,0.27252197265625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,67,fp32,3020896,1.9206339518229167
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,67,bf16,1510448,0.9603169759114584
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,67,fp16,1510448,0.9603169759114584
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,67,bf16_uv_fp32_sigma,1511520,0.96099853515625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,67,fp16_uv_fp32_sigma,1511520,0.96099853515625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,150,fp32,6763200,4.2999267578125
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,150,bf16,3381600,2.14996337890625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,150,fp16,3381600,2.14996337890625
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,150,bf16_uv_fp32_sigma,3384000,2.1514892578125
1,2048,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,1024,2.6666666666666665,384,150,fp16_uv_fp32_sigma,3384000,2.1514892578125
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp32,49184,0.027795862268518517
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16,24592,0.013897931134259259
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16,24592,0.013897931134259259
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,bf16_uv_fp32_sigma,24608,0.01390697337962963
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,1,fp16_uv_fp32_sigma,24608,0.01390697337962963
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp32,98368,0.055591724537037035
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16,49184,0.027795862268518517
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16,49184,0.027795862268518517
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16_uv_fp32_sigma,49216,0.02781394675925926
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16_uv_fp32_sigma,49216,0.02781394675925926
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp32,196736,0.11118344907407407
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16,98368,0.055591724537037035
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16,98368,0.055591724537037035
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,bf16_uv_fp32_sigma,98432,0.05562789351851852
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,4,fp16_uv_fp32_sigma,98432,0.05562789351851852
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp32,393472,0.22236689814814814
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,bf16,196736,0.11118344907407407
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp16,196736,0.11118344907407407
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,bf16_uv_fp32_sigma,196864,0.11125578703703703
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,8,fp16_uv_fp32_sigma,196864,0.11125578703703703
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp32,786944,0.4447337962962963
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,bf16,393472,0.22236689814814814
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp16,393472,0.22236689814814814
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,bf16_uv_fp32_sigma,393728,0.22251157407407407
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,16,fp16_uv_fp32_sigma,393728,0.22251157407407407
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp32,98368,0.055591724537037035
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16,49184,0.027795862268518517
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16,49184,0.027795862268518517
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,bf16_uv_fp32_sigma,49216,0.02781394675925926
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,2,fp16_uv_fp32_sigma,49216,0.02781394675925926
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,5,fp32,245920,0.1389793113425926
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,5,bf16,122960,0.0694896556712963
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,5,fp16,122960,0.0694896556712963
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,5,bf16_uv_fp32_sigma,123040,0.06953486689814815
1,2048,transformer.h.5.attn.c_attn.weight,"[1152, 384]",1152,384,3.0,384,5,fp16_uv_fp32_sigma,123040,0.06953486689814815
