seed,update,parameter_id,parameter_name,shape,quantizer,diagonal_error_energy,off_diagonal_error_energy,total_error_energy,projected_error_energy,unresolved_error_energy,top_relative_mode_perturbation_mean,top_relative_mode_perturbation_max,top_error_energy_fraction,top_diagonal_error_energy_fraction,middle_relative_mode_perturbation_mean,middle_relative_mode_perturbation_max,middle_error_energy_fraction,middle_diagonal_error_energy_fraction,tail_relative_mode_perturbation_mean,tail_relative_mode_perturbation_max,tail_error_energy_fraction,tail_diagonal_error_energy_fraction
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,7.426137038635261e-09,2.829273398674559e-06,7.195074431365356e-06,2.836699422914535e-06,4.358375008450821e-06,0.00014966065646149218,0.0005028772284276783,0.06381627917289734,0.00013412319822236896,0.0004599429666996002,0.0016364501789212227,0.03710547462105751,5.1417260692687705e-05,0.001784239080734551,0.0046079461462795734,0.03649254888296127,9.178103937301785e-05
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,2.5176495910272934e-06,0.0008865751442499459,0.002200198359787464,0.0008890928002074361,0.001311105559580028,0.0033255349844694138,0.009111850522458553,0.06731397658586502,0.0001840734767029062,0.012067638337612152,0.033519864082336426,0.0376555398106575,0.00012220611097291112,0.031244425103068352,0.10035654157400131,0.03632636368274689,0.00010298306733602658
1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,2.2786691260989755e-05,0.0008736781310290098,0.0019286710303276777,0.0008964648004621267,0.001032206229865551,0.02000410668551922,0.026823945343494415,0.0980924516916275,0.006204958073794842,0.026170939207077026,0.055488597601652145,0.04149356856942177,0.0005207896465435624,0.038164980709552765,0.12062951922416687,0.035410478711128235,0.00017106739687733352
1,2048,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,1.07690993900178e-07,4.2991454392904416e-05,0.00011567357432795689,4.3099145841551945e-05,7.257443212438375e-05,0.00024217937607318163,0.000928454683162272,0.0391334593296051,0.00010724990715971217,0.0007531489245593548,0.0023830397985875607,0.03836637735366821,7.231874042190611e-05,0.0027300468645989895,0.006176943890750408,0.0377810038626194,0.000136994945933111
1,2048,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,5.2475672418950126e-05,0.013932847417891026,0.036980196833610535,0.013985322788357735,0.0229948740452528,0.0064131212420761585,0.017693810164928436,0.039589643478393555,0.0002954105439130217,0.015312225557863712,0.05556940659880638,0.03871587663888931,0.00010176818614127114,0.042816851288080215,0.1404513716697693,0.03856084123253822,0.00011200441076653078
1,2048,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0005386025295592844,0.007496566511690617,0.017735525965690613,0.00803516898304224,0.009700356982648373,0.03800730034708977,0.052868567407131195,0.062136199325323105,0.01706075109541416,0.04543460160493851,0.07730994373559952,0.044389281421899796,0.0011784742819145322,0.04976767674088478,0.11206462979316711,0.043095652014017105,0.0002986209001392126
1,2048,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,9.246973853294094e-09,3.5852124256052775e-06,4.587618150253547e-06,3.5944594856118783e-06,9.93158664641669e-07,0.00022887674276717007,0.0007612105109728873,0.10146266967058182,0.0002377113705733791,0.00530626717954874,0.017166348174214363,0.0928819477558136,0.00024958333233371377,0.026005858555436134,0.06971165537834167,0.028688549995422363,8.209192310459912e-05
1,2048,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,2.850144483090844e-06,0.0011799756903201342,0.0015112267574295402,0.001182825886644423,0.00032840087078511715,0.004472655244171619,0.015302378684282303,0.10095260292291641,0.00026913409237749875,0.08334606140851974,0.27116847038269043,0.09094202518463135,0.00019007186347153038,0.3987767696380615,1.0884627103805542,0.029306335374712944,6.382478750310838e-05
1,2048,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,2.3818718545953743e-05,0.0009909324580803514,0.001287069171667099,0.001014751149341464,0.00027231802232563496,0.03009156696498394,0.04708348959684372,0.11668628454208374,0.014900634065270424,0.10165350884199142,0.2586140036582947,0.09083571285009384,0.00031456100987270474,0.3593944311141968,0.9204685091972351,0.028003906831145287,6.566342926817015e-05
1,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,2.003020860286142e-08,7.139171430026181e-06,7.159201686590677e-06,7.159201686590677e-06,0.0,0.00020043604308739305,0.000703858386259526,0.10290449857711792,0.00022859458113089204,0.003307474311441183,0.0076471175998449326,0.10050522536039352,0.00027731043519452214,0.28061991930007935,2.270983934402466,0.10000548511743546,0.0003163256624247879
1,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,6.850210866105044e-06,0.002345138229429722,0.0023519881069660187,0.0023519883397966623,0.0,0.004438743926584721,0.012186406180262566,0.1024831086397171,0.00033197907032445073,0.06191616132855415,0.19518029689788818,0.09922509640455246,0.00036052457289770246,4.06853723526001,32.21547317504883,0.10230609029531479,0.0002883078996092081
1,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,2.5667453883215785e-05,0.0028526957612484694,0.002878363011404872,0.0028783632442355156,0.0,0.015782814472913742,0.02478315681219101,0.1084972694516182,0.005761762615293264,0.06325327605009079,0.22928935289382935,0.09904361516237259,0.00032403235672973096,6.939174652099609,103.10295867919922,0.1011766642332077,0.00034904273343272507
1,2048,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,1.6205500941168793e-08,6.390658654709114e-06,1.5998906746972352e-05,6.406864031305304e-06,9.592042260919698e-06,0.00021019783162046224,0.0005796452751383185,0.07188836485147476,0.00014540144184138626,0.00083405792247504,0.0024041084107011557,0.03735886141657829,8.167341002263129e-05,0.002491842256858945,0.007297316566109657,0.036049678921699524,9.21128666959703e-05
1,2048,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,8.909344614949077e-06,0.0019033286953344941,0.0045546493493020535,0.0019122380763292313,0.002642411272972822,0.00805122684687376,0.025218931958079338,0.08103688806295395,0.000569249561522156,0.018480995669960976,0.04842395335435867,0.038300156593322754,0.0001419488835381344,0.04594406485557556,0.18876901268959045,0.03608774021267891,0.0001072838349500671
1,2048,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,4.4668839109363034e-05,0.0014658616855740547,0.0029185940511524677,0.0015105304773896933,0.0014080635737627745,0.02556561306118965,0.03659774363040924,0.1568131446838379,0.007573589216917753,0.03683524578809738,0.0697643905878067,0.03908030688762665,0.0006565773510374129,0.04660063982009888,0.13227440416812897,0.0325414277613163,0.00018362740229349583
1,2048,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,1.3082137151343431e-08,5.170449639990693e-06,1.2719783626380377e-05,5.183531811780995e-06,7.536251814599382e-06,0.0001256068208022043,0.0004205941513646394,0.06701749563217163,7.455868035322055e-05,0.0009041561279445887,0.0027272936422377825,0.0376456156373024,0.00011347608233336359,0.00253292522393167,0.007806118112057447,0.03635624423623085,0.00011415928020142019
1,2048,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,6.275127816479653e-06,0.0015896953409537673,0.003826251020655036,0.0015959704760462046,0.0022302805446088314,0.005797221790999174,0.017506573349237442,0.07390055805444717,0.000337641395162791,0.016423607245087624,0.05667828768491745,0.038287483155727386,0.0001226915483130142,0.038849737495183945,0.1671113818883896,0.036328189074993134,0.00010226375161437318
1,2048,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,4.346217974671163e-05,0.001195486867800355,0.0025003659538924694,0.0012389490148052573,0.001261416939087212,0.026059648022055626,0.044481996446847916,0.12367616593837738,0.00932369939982891,0.03875300660729408,0.06957574188709259,0.04100510850548744,0.0007987943827174604,0.04224211722612381,0.11866911500692368,0.03352532163262367,0.00014639181608799845
1,2048,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,1.3087110062315332e-07,4.550390440272167e-05,0.00012147474626544863,4.563477705232799e-05,7.583996921312064e-05,0.00021309367730282247,0.0007793742115609348,0.038680847734212875,8.509564941050485e-05,0.0010869571706280112,0.003775716759264469,0.037810374051332474,0.00012693744793068618,0.002628972055390477,0.0060454318299889565,0.039345625787973404,9.200644126394764e-05
1,2048,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,4.024726877105422e-05,0.014868143945932388,0.03975449502468109,0.014908391050994396,0.02484610304236412,0.003482020925730467,0.009099178947508335,0.0391496904194355,6.78000069456175e-05,0.01934846304357052,0.06439866125583649,0.037388354539871216,0.00011768189870053902,0.045071955770254135,0.13074499368667603,0.037765372544527054,9.938403673004359e-05
1,2048,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0005490232724696398,0.010256667621433735,0.02423347719013691,0.010805690661072731,0.013427786529064178,0.032433751970529556,0.05182192847132683,0.061586420983076096,0.015509613789618015,0.04436502978205681,0.07723700255155563,0.04317067563533783,0.0007656001253053546,0.050163839012384415,0.1302834302186966,0.042945489287376404,0.0001734063116600737
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,3.5421944488689405e-08,1.336430068477057e-05,1.653758590691723e-05,1.339972277492052e-05,3.13786313199671e-06,0.000500356953125447,0.0022236353252083063,0.09924910962581635,0.00037296448135748506,0.004130386281758547,0.014894993044435978,0.09416087716817856,0.0002595895202830434,0.01797943189740181,0.051479876041412354,0.034188758581876755,8.820447692414746e-05
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,1.1379245734133292e-05,0.004403822589665651,0.005421126261353493,0.0044152019545435905,0.0010059243068099022,0.006056974176317453,0.02288413979113102,0.1001053974032402,0.00018079497385770082,0.08734199404716492,0.22023580968379974,0.0933816060423851,0.00037242312100715935,0.2761949300765991,0.822002649307251,0.03466951102018356,6.355708319460973e-05
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,8.437647920800373e-05,0.003385045100003481,0.004207753576338291,0.0034694215282797813,0.0007383320480585098,0.03222385421395302,0.054753512144088745,0.11653957515954971,0.016607092693448067,0.06358181685209274,0.19382701814174652,0.0935073047876358,0.0002496501838322729,0.28154119849205017,1.1582103967666626,0.035081252455711365,0.00010487494728295133
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,2.1759996116088587e-07,8.549721678718925e-05,8.57148042996414e-05,8.571481885155663e-05,0.0,0.0003564290818758309,0.0010410654358565807,0.10507750511169434,0.00020902442338410765,0.005388123914599419,0.012817147187888622,0.10074421018362045,0.00026475280174054205,0.3975915014743805,4.692499160766602,0.10149161517620087,0.0002891797630582005
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,8.322358189616352e-05,0.02814449369907379,0.028227709233760834,0.02822771668434143,0.0,0.007831541821360588,0.02710919827222824,0.10537194460630417,0.00037925149081274867,0.12077324092388153,0.5193026065826416,0.10084731131792068,0.0004169344319961965,5.995198726654053,90.52069854736328,0.10130520164966583,0.0002699133474379778
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0003762010601349175,0.025005318224430084,0.02538151666522026,0.02538151852786541,0.0,0.027019940316677094,0.04727819934487343,0.11917071044445038,0.011573613621294498,0.1029452309012413,0.27301639318466187,0.09907127916812897,0.0003281131503172219,3.5731372833251953,30.55059814453125,0.09838415682315826,0.00015951207024045289
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,1.9283048047213924e-08,7.193774763436522e-06,1.8659844499779865e-05,7.213057870103512e-06,1.1446786629676353e-05,0.000232937847613357,0.00076202122727409,0.045109111815690994,0.00012949459778610617,0.0007331255474127829,0.002002907916903496,0.03822062537074089,0.00013774204126093537,0.0014522644923999906,0.004745186306536198,0.037924136966466904,9.592459537088871e-05
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,6.6514617174107116e-06,0.0023450483568012714,0.0060633583925664425,0.002351699862629175,0.0037116585299372673,0.0044083078391849995,0.012068936601281166,0.046600908041000366,0.0001655361702432856,0.01235090009868145,0.03282734379172325,0.03766895830631256,0.00011763502698158845,0.03245255723595619,0.10072822868824005,0.0379805713891983,0.00013515281898435205
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,6.9452915340662e-05,0.0019680513069033623,0.004673975519835949,0.0020375042222440243,0.0026364712975919247,0.02375665120780468,0.03897007927298546,0.07065275311470032,0.008310898207128048,0.032557085156440735,0.05096473917365074,0.04066018760204315,0.0007272413931787014,0.03487211838364601,0.08471736311912537,0.03566111996769905,0.00019105647515971214
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,1.7077248060104466e-08,6.607205705222441e-06,1.703956695564557e-05,6.62428283249028e-06,1.0415284123155288e-05,0.00019730135682038963,0.0006699677323922515,0.04335373640060425,9.82346900855191e-05,0.0006623640074394643,0.0019154634792357683,0.038567885756492615,0.00011253294360358268,0.0013303603045642376,0.0035400879569351673,0.037743180990219116,7.420308975270018e-05
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,6.261978796828771e-06,0.0021720577497035265,0.005564221180975437,0.0021783197298645973,0.00338590145111084,0.004007329232990742,0.014391743578016758,0.04480252042412758,0.00013138206850271672,0.010998713783919811,0.02988911233842373,0.03951387107372284,8.788088598521426e-05,0.027825670316815376,0.09647940844297409,0.03781898319721222,0.00010216256487183273
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,5.779588536825031e-05,0.001873115892522037,0.004396992735564709,0.0019309117924422026,0.002466080943122506,0.023582318797707558,0.03994889557361603,0.06510825455188751,0.007102856412529945,0.026924610137939453,0.052992235869169235,0.0427078939974308,0.0005575517425313592,0.033897630870342255,0.08298002928495407,0.036649420857429504,0.00018492517119739205
1,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,9.860133332040277e-07,0.0003670141741167754,0.0009804650908336043,0.0003680001827888191,0.0006124649080447853,0.0004883904475718737,0.0014061531983315945,0.039315782487392426,9.550191316520795e-05,0.0019414237467572093,0.005377625580877066,0.03899398446083069,0.00010793021647259593,0.004910869989544153,0.013325544074177742,0.03801121562719345,9.999704343499616e-05
1,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,0.008843986317515373,0.10252915322780609,0.24137818813323975,0.11137314140796661,0.13000504672527313,0.09448006004095078,0.14619070291519165,0.06762830168008804,0.012188936583697796,0.18011854588985443,0.28992360830307007,0.04484745115041733,0.0027122541796416044,0.22036567330360413,0.39927586913108826,0.041614651679992676,0.0006074345437809825
1,4096,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0025941268540918827,0.024819832295179367,0.05592451989650726,0.027413958683609962,0.0285105612128973,0.052864160388708115,0.0671369656920433,0.08017820119857788,0.030362499877810478,0.056882355362176895,0.10138353705406189,0.045452237129211426,0.0012428549816831946,0.060641106218099594,0.18082021176815033,0.04522911459207535,0.0002676219737622887
1,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,3.161200368140271e-08,1.1996557077509351e-05,1.5139140487008262e-05,1.2028169294353575e-05,3.110971192654688e-06,0.00041656283428892493,0.0012596675660461187,0.10345859825611115,0.00028780943830497563,0.0044341557659208775,0.013347537256777287,0.08778612315654755,0.00025145808467641473,0.01778428442776203,0.045835185796022415,0.03428501635789871,7.425520743709058e-05
1,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,1.048599551722873e-05,0.003923449665307999,0.004942378029227257,0.003933935891836882,0.0010084421373903751,0.0046844324097037315,0.020832927897572517,0.10407012701034546,0.0001525317202322185,0.06872829049825668,0.2071983516216278,0.0902320072054863,0.0001802242040866986,0.3592687249183655,1.4782373905181885,0.03434797748923302,9.754036727827042e-05
1,4096,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,6.82158351992257e-05,0.0030450462363660336,0.0038716779090464115,0.0031132621224969625,0.000758415786549449,0.03292488306760788,0.050166480243206024,0.12230105698108673,0.014462982304394245,0.09519561380147934,0.2572636902332306,0.08835751563310623,0.000389285123674199,0.2575847804546356,0.8257943391799927,0.03304975479841232,6.119899626355618e-05
1,4096,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,2.802508447530272e-07,9.808294998947531e-05,9.83631907729432e-05,9.836319804890081e-05,0.0,0.0004578955995384604,0.0017268680967390537,0.10291578620672226,0.0002062494750134647,0.006080788094550371,0.020800933241844177,0.10188215225934982,0.00025732125504873693,0.4478793442249298,6.761651039123535,0.09740885347127914,0.00026258802972733974
1,4096,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,8.746919775148854e-05,0.03204261511564255,0.03213008493185043,0.03213008493185043,0.0,0.008558716624975204,0.026054736226797104,0.1010308787226677,0.00024704885436221957,0.13399676978588104,0.35479456186294556,0.10009495168924332,0.0002938381221611053,3.878596305847168,18.372459411621094,0.09845244884490967,0.00017489615129306912
1,4096,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0003954691637773067,0.024316610768437386,0.024712078273296356,0.024712080135941505,0.0,0.03577254340052605,0.0518011599779129,0.11963565647602081,0.013051607646048069,0.12124013900756836,0.4752047061920166,0.10049426555633545,0.00035872418084181845,4.23494291305542,34.17394256591797,0.10038772225379944,0.0002033625787589699
1,4096,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,1.4419187621683704e-08,5.066280664323131e-06,1.2733911717077717e-05,5.080699793325039e-06,7.65321237850003e-06,0.00022605498088523746,0.0005248491652309895,0.05138293281197548,0.00012770442117471248,0.0006341252010315657,0.0025916702579706907,0.04026639834046364,0.00011155394895467907,0.0018862971337512136,0.005831139627844095,0.03720177710056305,0.00010727334301918745
1,4096,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,4.534651907306397e-06,0.0016524909297004342,0.004095698241144419,0.001657025539316237,0.0024386728182435036,0.003232824383303523,0.00901930220425129,0.053109366446733475,0.00014506149454973638,0.010818541049957275,0.02556474879384041,0.03979986906051636,6.725855928380042e-05,0.02598639391362667,0.10474247485399246,0.03706163913011551,7.455568993464112e-05
1,4096,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,3.9901191485114396e-05,0.0015230978606268764,0.0034136581234633923,0.0015629990957677364,0.0018506590276956558,0.020574063062667847,0.031181341037154198,0.0764136090874672,0.006801574490964413,0.025666575878858566,0.05480661988258362,0.04249134659767151,0.0004280439461581409,0.036725129932165146,0.08487283438444138,0.037216994911432266,0.00013399658200796694
1,4096,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,1.4646299284493125e-08,5.586010047409218e-06,1.3616598153021187e-05,5.600656550086569e-06,8.015941602934618e-06,0.00024787290021777153,0.000880502862855792,0.05811653286218643,0.00015978146984707564,0.0007916311733424664,0.002260725712403655,0.03892477601766586,0.00012127943045925349,0.0016005951911211014,0.004954298492521048,0.037423618137836456,7.484065281460062e-05
1,4096,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,4.914062628813554e-06,0.0018071891972795129,0.004382785875350237,0.0018121032044291496,0.0025706826709210873,0.0041800737380981445,0.024365874007344246,0.05882133170962334,0.0001676364045124501,0.0119493268430233,0.030478747561573982,0.03923316299915314,7.906912651378661e-05,0.040851395577192307,0.10720521211624146,0.03635738417506218,0.00012362281267996877
1,4096,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,4.571852696244605e-05,0.0015717826317995787,0.003438791027292609,0.0016175011405721307,0.0018212898867204785,0.022023050114512444,0.038176655769348145,0.08226659893989563,0.008153378963470459,0.02824717015028,0.06179317831993103,0.04249386489391327,0.0004434625734575093,0.04235408082604408,0.11961787939071655,0.03592739254236221,0.00018237241602037102
1,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,1.620019247638993e-07,5.745091038988903e-05,0.0001539152581244707,5.761291322414763e-05,9.630234853830189e-05,0.0002462735283188522,0.0009811321506276727,0.038039498031139374,0.00011232173710595816,0.0010209332685917616,0.003131323726847768,0.037645548582077026,0.0001354389387415722,0.0024902892764657736,0.009294882416725159,0.03845750167965889,9.970594692276791e-05
1,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,5.381261871661991e-05,0.01883549615740776,0.05016312748193741,0.018889307975769043,0.031273819506168365,0.0038719475269317627,0.012741128914058208,0.03898579254746437,0.00011354649905115366,0.020695049315690994,0.08529340475797653,0.03844169154763222,0.00015174067812040448,0.047103483229875565,0.14060340821743011,0.037008874118328094,0.00010457749158376828
1,4096,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.000627483706921339,0.012028362601995468,0.027395477518439293,0.012655846774578094,0.014739630743861198,0.03333667665719986,0.04800206050276756,0.0616091750562191,0.012870724312961102,0.03854299336671829,0.06598924100399017,0.04545450955629349,0.0007513317395932972,0.059447336941957474,0.13503456115722656,0.04461197555065155,0.00026426685508340597
1,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.6997940122109867e-07,6.732822657795623e-05,8.587838237872347e-05,6.749820749973878e-05,1.838017487898469e-05,0.0006028433563187718,0.0019105569226667285,0.1733468621969223,0.00035011436557397246,0.00502892816439271,0.01302647776901722,0.05882813036441803,0.00014665986236650497,0.024882124736905098,0.07544898241758347,0.040137238800525665,9.79740361799486e-05
1,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,8.352040458703414e-05,0.021397452801465988,0.027051005512475967,0.021480973809957504,0.005570031702518463,0.019505346193909645,0.058355145156383514,0.18418452143669128,0.0011250736424699426,0.0971757099032402,0.4805137515068054,0.058805402368307114,0.00020521458645816892,0.4437030851840973,1.738240122795105,0.03840327262878418,8.55698817758821e-05
1,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,0.0003083732444792986,0.013427811674773693,0.01678764633834362,0.013736184686422348,0.0030514616519212723,0.039901793003082275,0.06638261675834656,0.22567841410636902,0.014766562730073929,0.059953782707452774,0.18798670172691345,0.04946353659033775,0.00011822764645330608,0.3298640251159668,1.1582367420196533,0.03391877934336662,8.493439963785931e-05
1,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,4.1555497887202364e-07,0.00016799701552372426,0.00016841254546307027,0.00016841257456690073,0.0,0.0004883765359409153,0.0017782463692128658,0.10438214242458344,0.0002869142626877874,0.006158526986837387,0.021107029169797897,0.10210313647985458,0.0002758922928478569,0.734059751033783,21.92485237121582,0.10270661860704422,0.00021628082322422415
1,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,0.00017392313748132437,0.053852636367082596,0.05402655899524689,0.05402655899524689,0.0,0.013004709966480732,0.04160146787762642,0.10719669610261917,0.0006814122316427529,0.11513272672891617,0.37913674116134644,0.1002541333436966,0.00026184137095697224,6.962358474731445,62.51509475708008,0.10160840302705765,0.0002912413328886032
1,4096,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0005646626814268529,0.03957170620560646,0.04013635963201523,0.040136367082595825,0.0,0.026421943679451942,0.044740259647369385,0.12679795920848846,0.010607646778225899,0.10419658571481705,0.3284434974193573,0.09885966032743454,0.00030292454175651073,9.763936042785645,220.51861572265625,0.0986412987112999,0.00022436838480643928
1,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,7.393861523041778e-09,2.6943184820993338e-06,6.971552920731483e-06,2.7017124466510722e-06,4.269840246706735e-06,0.00011942783021368086,0.0004348226066213101,0.04179203137755394,9.02782121556811e-05,0.0004399205790832639,0.0013090771390125155,0.03859812766313553,8.219921437557787e-05,0.0014158115955069661,0.003199023427441716,0.0388604998588562,9.758162195794284e-05
1,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,2.1655105229001492e-06,0.0008869001758284867,0.0022926300298422575,0.0008890656754374504,0.001403564354404807,0.0023713873233646154,0.009169493801891804,0.04168495163321495,9.31148388190195e-05,0.009629668667912483,0.035546526312828064,0.03938194736838341,0.0001150189564214088,0.022038284689188004,0.061948440968990326,0.03737349435687065,8.280462498078123e-05
1,4096,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,1.9950302885263227e-05,0.0010115313343703747,0.002468452323228121,0.0010314816609025002,0.0014369706623256207,0.015395204536616802,0.023818379268050194,0.05249578878283501,0.004471704829484224,0.018705245107412338,0.04422321543097496,0.04078587517142296,0.0003186921530868858,0.027765873819589615,0.09040910005569458,0.036320265382528305,0.00010563029354671016
1,4096,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,7.624685771645545e-09,2.937583076345618e-06,7.559953701274935e-06,2.9452078251779312e-06,4.614746103470679e-06,0.0001584179262863472,0.0004733382957056165,0.04268050566315651,0.00014054289204068482,0.0005149431526660919,0.0015666960971429944,0.03884561359882355,0.00010379541345173493,0.001524780411273241,0.005362078547477722,0.03779643028974533,0.00011234082921873778
