seed,update,parameter_id,parameter_name,shape,quantizer,band,side,principal_angle_mean,principal_angle_max,projection_distance,projection_distance_normalized
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,left,0.1537293642759323,0.499996542930603,1.549730896949768,0.24815554916858673
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,right,0.1555100530385971,0.5047169923782349,1.569909691810608,0.25138673186302185
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,left,1.1843972206115723,1.5670831203460693,7.998408317565918,1.2807703018188477
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,right,1.1881103515625,1.5605723857879639,8.019885063171387,1.2842093706130981
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,left,1.1582247018814087,1.557190179824829,7.9145708084106445,1.267345666885376
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,right,1.1595957279205322,1.5612503290176392,7.8992486000061035,1.2648921012878418
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,left,0.1674676239490509,0.7932894825935364,1.7739222049713135,0.28405487537384033
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,right,0.15757884085178375,0.7862118482589722,1.6944530010223389,0.2713296413421631
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,left,1.1643391847610474,1.5652836561203003,7.922618865966797,1.26863431930542
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,right,1.159852385520935,1.5677045583724976,7.90264368057251,1.2654356956481934
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.149849534034729,1.567465901374817,7.858765125274658,1.2584095001220703
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.1565622091293335,1.5604004859924316,7.8961567878723145,1.2643970251083374
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.00708297872915864,0.0383114218711853,0.08179063349962234,0.013096983544528484
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.005618387833237648,0.037948671728372574,0.07247128337621689,0.011604692786931992
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.04237067326903343,0.25390368700027466,0.4974052309989929,0.07964858412742615
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.03810440003871918,0.2523203492164612,0.4750973582267761,0.0760764628648758
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.06654462963342667,0.4461187720298767,0.7989171743392944,0.12792913615703583
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.04435950517654419,0.446493536233902,0.7088887691497803,0.1135130524635315
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.12520362436771393,0.5604114532470703,1.3355433940887451,0.21385809779167175
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.09640038013458252,0.5475104451179504,1.149309515953064,0.18403680622577667
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,0.6918367743492126,1.5646748542785645,5.5822014808654785,0.8938676118850708
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.6332727670669556,1.5701504945755005,5.240872859954834,0.8392112851142883
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,0.9051398038864136,1.5524611473083496,6.828115940093994,1.0933736562728882
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.6029117107391357,1.5388295650482178,5.095740795135498,0.8159715533256531
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.12973365187644958,0.5521371960639954,1.3601022958755493,0.2177906632423401
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.1034926176071167,0.5457815527915955,1.1919559240341187,0.19086569547653198
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.6916782855987549,1.543036937713623,5.608938694000244,0.8981490135192871
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.6368428468704224,1.541797399520874,5.285809516906738,0.8464069366455078
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,0.9093855023384094,1.5398801565170288,6.858369827270508,1.0982180833816528
1,4096,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.6099770665168762,1.5174199342727661,5.141486644744873,0.8232967853546143
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.007090881932526827,0.03747280687093735,0.08059796690940857,0.01290600374341011
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.005602801684290171,0.037100259214639664,0.07105472683906555,0.01137786265462637
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.057134199887514114,0.5361526012420654,0.8996565937995911,0.14406034350395203
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.0531306266784668,0.5359183549880981,0.8883031606674194,0.14224234223365784
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.060705702751874924,0.17729416489601135,0.5762757062911987,0.09227796643972397
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.03749321773648262,0.17253327369689941,0.4257713854312897,0.06817798316478729
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.12455873936414719,0.6178603768348694,1.340375304222107,0.2146318256855011
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.0971752256155014,0.6098151803016663,1.169007420539856,0.18719099462032318
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,0.696129322052002,1.4750603437423706,5.638255596160889,0.9028434753417969
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.6366797089576721,1.489073634147644,5.294803142547607,0.847847044467926
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,0.9090585708618164,1.5274791717529297,6.866154670715332,1.0994646549224854
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.6017976999282837,1.5302575826644897,5.096034526824951,0.8160185813903809
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.12323076277971268,0.32351812720298767,1.2156498432159424,0.1946597695350647
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.09870614856481552,0.30950430035591125,1.0306607484817505,0.16503781080245972
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.7050999999046326,1.5203063488006592,5.682224273681641,0.9098840951919556
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.6505678296089172,1.5160478353500366,5.366494655609131,0.8593268990516663
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,0.9099169969558716,1.5299186706542969,6.86760950088501,1.0996975898742676
1,4096,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.6030158996582031,1.5517559051513672,5.090136528015137,0.8150741457939148
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,left,0.0068927123211324215,0.05152110382914543,0.09145451337099075,0.0146444421261549
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,right,0.00910923257470131,0.05207713693380356,0.10474245250225067,0.01677221618592739
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,left,0.04477688670158386,0.17241553962230682,0.4759807586669922,0.07621791958808899
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,right,0.049046747386455536,0.17245861887931824,0.5009002685546875,0.08020823448896408
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,left,0.041927795857191086,0.16162574291229248,0.4824863374233246,0.07725964486598969
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,right,0.06570719927549362,0.1671094447374344,0.6299117803573608,0.10086660832166672
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,left,0.11905534565448761,0.435560405254364,1.268856167793274,0.20317959785461426
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,right,0.1587303727865219,0.44984355568885803,1.5541151762008667,0.24885758757591248
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,left,0.7334882020950317,1.5540771484375,5.8499860763549805,0.9367474913597107
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,right,0.7906976938247681,1.5454705953598022,6.172921657562256,0.9884585738182068
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,left,0.6400558948516846,1.5635794401168823,5.318975448608398,0.8517177104949951
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,right,0.9401891827583313,1.5641257762908936,7.009346961975098,1.1223938465118408
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,left,0.11930729448795319,0.7526136040687561,1.3921982049942017,0.22293013334274292
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,right,0.1468607485294342,0.7586305141448975,1.5640287399291992,0.25044503808021545
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,left,0.6692891716957092,1.5672709941864014,5.471376895904541,0.876121461391449
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,right,0.7201823592185974,1.5701607465744019,5.763014793395996,0.9228209257125854
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,left,0.5934149026870728,1.5640465021133423,5.0382866859436035,0.8067715764045715
1,4096,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,right,0.8701378107070923,1.55632746219635,6.6449480056762695,1.0640432834625244
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,left,0.008776340633630753,0.041316840797662735,0.09982374310493469,0.015984591096639633
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,right,0.012576477602124214,0.04351118206977844,0.13117541372776031,0.021004876121878624
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,left,0.12313930690288544,0.7929022312164307,1.431875467300415,0.22928357124328613
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,right,0.12042655795812607,0.7990583181381226,1.4242068529129028,0.22805561125278473
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,left,0.34491628408432007,1.165480375289917,3.144716501235962,0.5035576224327087
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,right,0.19343551993370056,1.1695066690444946,2.171145439147949,0.3476615250110626
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,left,0.18356060981750488,1.339957356452942,2.127504348754883,0.3406733572483063
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,right,0.2478174865245819,1.3501372337341309,2.553623914718628,0.40890708565711975
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,left,1.1828991174697876,1.5634843111038208,7.9985551834106445,1.2807939052581787
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,right,1.1492204666137695,1.5677428245544434,7.865407943725586,1.259473204612732
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,left,1.2938092947006226,1.5681195259094238,8.381360054016113,1.342091679573059
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,right,1.1104047298431396,1.5693777799606323,7.705399036407471,1.2338513135910034
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,left,0.16633658111095428,0.9148092269897461,1.9127265214920044,0.30628135800361633
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,right,0.2270963340997696,0.9261961579322815,2.343629837036133,0.37528112530708313
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,left,1.1396965980529785,1.5417590141296387,7.829990863800049,1.253801941871643
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,right,1.1150044202804565,1.5688526630401611,7.739089488983154,1.239246129989624
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,left,1.2891595363616943,1.5532525777816772,8.371983528137207,1.340590238571167
1,4096,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,right,1.0894641876220703,1.5615510940551758,7.612326145172119,1.2189477682113647
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,left,0.00941840186715126,0.032155733555555344,0.09998778253793716,0.016010859981179237
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,right,0.009495336562395096,0.032155733555555344,0.10112572461366653,0.016193075105547905
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,left,0.12741802632808685,0.4292028546333313,1.3238720893859863,0.21198919415473938
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,right,0.12685389816761017,0.4275721609592438,1.3193589448928833,0.21126651763916016
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,left,0.34887415170669556,1.492455005645752,3.3958866596221924,0.5437770485877991
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,right,0.3491751551628113,1.5647964477539062,3.4074811935424805,0.5456336736679077
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,left,0.18508747220039368,0.9652584791183472,2.0407774448394775,0.3267859220504761
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,right,0.18444134294986725,0.9518819451332092,2.02852201461792,0.3248234987258911
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,left,1.194395661354065,1.5663888454437256,8.048006057739258,1.2887123823165894
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,right,1.1930639743804932,1.5670256614685059,8.032087326049805,1.286163330078125
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,left,1.1899436712265015,1.5562008619308472,8.011811256408691,1.28291654586792
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,right,1.17355477809906,1.566271185874939,7.961304187774658,1.2748289108276367
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,left,0.17743554711341858,0.4941869378089905,1.7763878107070923,0.2844496965408325
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,right,0.15600267052650452,0.47367584705352783,1.5979573726654053,0.2558779716491699
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,left,1.1648027896881104,1.5615925788879395,7.927914142608643,1.2694822549819946
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,right,1.1600950956344604,1.5645807981491089,7.899886608123779,1.2649942636489868
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.1487271785736084,1.554006814956665,7.859531402587891,1.2585322856903076
1,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.148390769958496,1.550869107246399,7.864368915557861,1.2593069076538086
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.007165858522057533,0.024013392627239227,0.07286420464515686,0.01166761014610529
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.005712455604225397,0.0231076218187809,0.061429038643836975,0.009836518205702305
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.06135464832186699,0.6984121799468994,1.01311457157135,0.16222816705703735
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.05669749155640602,0.6978325247764587,0.9996403455734253,0.16007056832313538
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.06831131130456924,0.27336734533309937,0.6949640512466431,0.1112833097577095
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.0429416187107563,0.2700921595096588,0.5497524738311768,0.0880308523774147
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.12765325605869293,0.35975512862205505,1.255616545677185,0.20105956494808197
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.09556607902050018,0.3260008990764618,1.006971836090088,0.16124454140663147
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,0.7240694761276245,1.5669081211090088,5.77891206741333,0.9253665208816528
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.6653293967247009,1.5699243545532227,5.441461563110352,0.8713312149047852
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,0.9150816202163696,1.5324883460998535,6.8958210945129395,1.104215145111084
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.6044250726699829,1.5062156915664673,5.11665678024292,0.819320797920227
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.12342537194490433,0.3797011971473694,1.2285288572311401,0.19672206044197083
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.10120315849781036,0.3732943534851074,1.0742818117141724,0.1720227599143982
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.6986074447631836,1.4957209825515747,5.635354518890381,0.9023789167404175
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.6432399153709412,1.4884682893753052,5.311630725860596,0.8505416512489319
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,0.9082568287849426,1.5633525848388672,6.837233066558838,1.094833493232727
1,4096,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.6133111715316772,1.546812653541565,5.172412872314453,0.828248918056488
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.007060624193400145,0.0211435928940773,0.07106852531433105,0.011380071751773357
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.005491695366799831,0.020291944965720177,0.05781649053096771,0.009258047677576542
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.0466579869389534,0.20231394469738007,0.4992527365684509,0.0799444168806076
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.041910093277692795,0.20087885856628418,0.4716045558452606,0.07551717013120651
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.08004578202962875,0.6755855679512024,1.0637468099594116,0.1703358143568039
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.0535658523440361,0.6750404834747314,0.9700648784637451,0.1553346961736679
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.129075825214386,0.44828134775161743,1.3049458265304565,0.20895856618881226
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.09654169529676437,0.43711209297180176,1.0669926404953003,0.1708555668592453
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,0.7147617340087891,1.539931058883667,5.742544174194336,0.9195430278778076
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.6469837427139282,1.5420196056365967,5.348288059234619,0.8564115166664124
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,0.9224198460578918,1.4969631433486938,6.945808410644531,1.1122194528579712
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.5887901782989502,1.456950068473816,5.018754005432129,0.8036438226699829
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.12074489891529083,0.37956205010414124,1.1964852809906006,0.19159097969532013
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.09846343100070953,0.368706613779068,1.0407286882400513,0.1666499674320221
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.712736189365387,1.5485634803771973,5.710598945617676,0.9144276976585388
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.6563563942909241,1.532126545906067,5.385307312011719,0.8623393177986145
1,4096,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,0.886233389377594,1.4738948345184326,6.753767013549805,1.0814682245254517
