seed,update,parameter_id,parameter_name,shape,distance_group,distance_thresholds,component,removed_energy,removed_energy_fraction,coefficient_count,budget_fraction,baseline_update_cosine,baseline_update_relative_l2,baseline_update_norm_ratio,restored_update_cosine,restored_update_relative_l2,restored_update_norm_ratio,polar_baseline_cosine,polar_baseline_relative_l2,polar_restored_cosine,polar_restored_relative_l2,polar_restored_norm_ratio,update_cosine_gain,update_l2_reduction,recovered_cosine_error_fraction,recovered_l2_error_fraction,polar_update_cosine_gain,polar_update_l2_reduction
1,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.889240562915802,0.47377702593803406,1.0125377178192139,0.889240562915802,0.47377702593803406,1.0125377178192139,0.8836503028869629,0.4824012815952301,0.8836503028869629,0.4824012815952301,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.024812795221805573,0.5048799277105018,,,0.5343731045722961,0.9951981902122498,1.0597035884857178,0.6038827300071716,0.9270555973052979,1.0772761106491089,0.544085681438446,0.9548994302749634,0.6046741604804993,0.8891879916191101,1.000000238418579,0.06950962543487549,0.0681425929069519,0.1492818093573119,0.06847137944696108,0.06058847904205322,0.06571143865585327
1,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.030259741470217705,0.6157120126714315,,,0.5343731045722961,0.9951981902122498,1.0597035884857178,0.5624321699142456,0.9669208526611328,1.063692569732666,0.544085681438446,0.9548994302749634,0.5763751268386841,0.9204639792442322,0.9999997019767761,0.028059065341949463,0.028277337551116943,0.060260834624202,0.028413775094472515,0.03228944540023804,0.0344354510307312
1,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.014903506264090538,0.30325004087546337,,,0.5343731045722961,0.9951981902122498,1.0597035884857178,0.5349009037017822,0.9947195053100586,1.0598580837249756,0.544085681438446,0.9548994302749634,0.5445399880409241,0.954423189163208,1.0000001192092896,0.000527799129486084,0.0004786849021911621,0.0011335237175276818,0.0004809945465124601,0.00045430660247802734,0.0004762411117553711
1,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.04997460916638374,0.45103726800253024,,,0.5389602184295654,0.9992865324020386,1.0765931606292725,0.6252871155738831,0.9018673300743103,1.077333688735962,0.5010384321212769,0.998961329460144,0.5681612491607666,0.9293431639671326,0.9999998211860657,0.08632689714431763,0.09741920232772827,0.18724392253150757,0.09748875739729676,0.06712281703948975,0.06961816549301147
1,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.06717204302549362,0.6062497591826472,,,0.5389602184295654,0.9992865324020386,1.0765931606292725,0.5927571058273315,0.9400134086608887,1.0775089263916016,0.5010384321212769,0.998961329460144,0.5501638650894165,0.94851154088974,0.9999995827674866,0.05379688739776611,0.0592731237411499,0.11668599879715019,0.059315443388066005,0.04912543296813965,0.05044978857040405
1,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.02996804192662239,0.27047142505841315,,,0.5389602184295654,0.9992865324020386,1.0765931606292725,0.5416637063026428,0.9960529804229736,1.0760037899017334,0.5010384321212769,0.998961329460144,0.5025196075439453,0.9974768161773682,1.0000003576278687,0.0027034878730773926,0.0032335519790649414,0.005863892837768864,0.0032358606607979386,0.001481175422668457,0.001484513282775879
1,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8846586346626282,0.4797627925872803,0.997718334197998,0.8846586346626282,0.4797627925872803,0.997718334197998,0.8786848187446594,0.4925861954689026,0.8786848187446594,0.4925861954689026,0.9999993443489075,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8846586346626282,0.4797627925872803,0.997718334197998,0.8846586346626282,0.4797627925872803,0.997718334197998,0.8786848187446594,0.4925861954689026,0.8786848187446594,0.4925861954689026,0.9999993443489075,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8846586346626282,0.4797627925872803,0.997718334197998,0.8846586346626282,0.4797627925872803,0.997718334197998,0.8786848187446594,0.4925861954689026,0.8786848187446594,0.4925861954689026,0.9999993443489075,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8766509294509888,0.4958231747150421,0.9964249730110168,0.8766509294509888,0.4958231747150421,0.9964249730110168,0.8714518547058105,0.50705885887146,0.8714518547058105,0.50705885887146,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8766509294509888,0.4958231747150421,0.9964249730110168,0.8766509294509888,0.4958231747150421,0.9964249730110168,0.8714518547058105,0.50705885887146,0.8714518547058105,0.50705885887146,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8766509294509888,0.4958231747150421,0.9964249730110168,0.8766509294509888,0.4958231747150421,0.9964249730110168,0.8714518547058105,0.50705885887146,0.8714518547058105,0.50705885887146,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8711388111114502,0.5113439559936523,1.0137685537338257,0.8711388111114502,0.5113439559936523,1.0137685537338257,0.8643827438354492,0.520810067653656,0.8643827438354492,0.520810067653656,0.9999987483024597,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8711388111114502,0.5113439559936523,1.0137685537338257,0.8711388111114502,0.5113439559936523,1.0137685537338257,0.8643827438354492,0.520810067653656,0.8643827438354492,0.520810067653656,0.9999987483024597,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8711388111114502,0.5113439559936523,1.0137685537338257,0.8711388111114502,0.5113439559936523,1.0137685537338257,0.8643827438354492,0.520810067653656,0.8643827438354492,0.520810067653656,0.9999987483024597,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.01562805287539959,0.47583423081307413,,,0.5070499777793884,1.029213786125183,1.069523811340332,0.5441902875900269,1.0107907056808472,1.107961893081665,0.49623778462409973,1.0037567615509033,0.5311733484268188,0.9683268070220947,0.9999994039535522,0.03714030981063843,0.018423080444335938,0.0753429518946586,0.01790014931076248,0.034935563802719116,0.035429954528808594
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.01959875039756298,0.596731812636855,,,0.5070499777793884,1.029213786125183,1.069523811340332,0.5335357189178467,1.0119268894195557,1.089102864265442,0.49623778462409973,1.0037567615509033,0.5279276371002197,0.9716722965240479,1.0000009536743164,0.026485741138458252,0.01728689670562744,0.05372905962991315,0.016796215653804736,0.031689852476119995,0.03208446502685547
1,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.01106543093919754,0.33691406482611014,,,0.5070499777793884,1.029213786125183,1.069523811340332,0.5081300139427185,1.0281926393508911,1.0697115659713745,0.49623778462409973,1.0037567615509033,0.49739721417427063,1.0025999546051025,1.0000008344650269,0.0010800361633300781,0.0010211467742919922,0.002190964833442539,0.000992161966792573,0.0011594295501708984,0.0011568069458007812
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.030116908252239227,0.43169650142210625,,,0.5418930053710938,0.9946438670158386,1.0738338232040405,0.6245216131210327,0.9027479290962219,1.0772669315338135,0.502687394618988,0.9973103404045105,0.5660632252693176,0.9315997362136841,1.0000009536743164,0.08262860774993896,0.0918959379196167,0.1803696706636689,0.09239079530578692,0.06337583065032959,0.06571060419082642
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.04080020263791084,0.5848311051247942,,,0.5418930053710938,0.9946438670158386,1.0738338232040405,0.5971296429634094,0.9348394274711609,1.0772191286087036,0.502687394618988,0.9973103404045105,0.5541557669639587,0.9442945122718811,1.0000003576278687,0.055236637592315674,0.059804439544677734,0.12057584415854776,0.06012648499417673,0.0514683723449707,0.053015828132629395
1,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.020678522065281868,0.296406442367745,,,0.5418930053710938,0.9946438670158386,1.0738338232040405,0.545445442199707,0.9904178380966187,1.073115348815918,0.502687394618988,0.9973103404045105,0.5052720904350281,0.9947154521942139,1.0000008344650269,0.0035524368286132812,0.004226028919219971,0.007754600716129569,0.004248785981960592,0.002584695816040039,0.002594888210296631
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8579895496368408,0.5302403569221497,0.9894822239875793,0.8579895496368408,0.5302403569221497,0.9894822239875793,0.8549728393554688,0.5385777354240417,0.8549728393554688,0.5385777354240417,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8579895496368408,0.5302403569221497,0.9894822239875793,0.8579895496368408,0.5302403569221497,0.9894822239875793,0.8549728393554688,0.5385777354240417,0.8549728393554688,0.5385777354240417,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8579895496368408,0.5302403569221497,0.9894822239875793,0.8579895496368408,0.5302403569221497,0.9894822239875793,0.8549728393554688,0.5385777354240417,0.8549728393554688,0.5385777354240417,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8587610721588135,0.5288373231887817,0.9896345138549805,0.8587610721588135,0.5288373231887817,0.9896345138549805,0.8563653826713562,0.5359845757484436,0.8563653826713562,0.5359845757484436,1.0000005960464478,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8587610721588135,0.5288373231887817,0.9896345138549805,0.8587610721588135,0.5288373231887817,0.9896345138549805,0.8563653826713562,0.5359845757484436,0.8563653826713562,0.5359845757484436,1.0000005960464478,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8587610721588135,0.5288373231887817,0.9896345138549805,0.8587610721588135,0.5288373231887817,0.9896345138549805,0.8563653826713562,0.5359845757484436,0.8563653826713562,0.5359845757484436,1.0000005960464478,0.0,0.0,0.0,0.0,0.0,0.0
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.008567403070628643,0.09479708604023779,,,0.8491567373275757,0.5518772006034851,1.0092251300811768,0.8501651883125305,0.5499641299247742,1.0089985132217407,0.8417295217514038,0.5626294016838074,0.8429146409034729,0.5605191588401794,0.9999998211860657,0.001008450984954834,0.0019130706787109375,0.006685422783149526,0.003466478913459315,0.0011851191520690918,0.0021102428436279297
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.008814077824354172,0.09752650680637871,,,0.8491567373275757,0.5518772006034851,1.0092251300811768,0.8495042324066162,0.5512179136276245,1.0091536045074463,0.8417295217514038,0.5626294016838074,0.8420467376708984,0.5620651841163635,1.0,0.00034749507904052734,0.0006592869758605957,0.0023036831270028804,0.0011946262232606394,0.0003172159194946289,0.0005642175674438477
1,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0010722376173362136,0.011864155430560625,,,0.8491567373275757,0.5518772006034851,1.0092251300811768,0.8491554260253906,0.5518791079521179,1.0092281103134155,0.8417295217514038,0.5626294016838074,0.8417286276817322,0.5626294612884521,1.0000003576278687,-1.3113021850585938e-06,-1.9073486328125e-06,-8.693143875482569e-06,-3.4561105817141724e-06,-8.940696716308594e-07,-5.960464477539063e-08
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0315726101398468,0.5009331016862738,,,0.5535473227500916,0.9635264873504639,1.0381032228469849,0.6188493967056274,0.90506911277771,1.06842839717865,0.5620430707931519,0.935904324054718,0.6205958127975464,0.8710976243019104,0.9999997019767761,0.06530207395553589,0.058457374572753906,0.14626874758101652,0.06067023101098328,0.05855274200439453,0.06480669975280762
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.039043013006448746,0.6194590031634553,,,0.5535473227500916,0.9635264873504639,1.0381032228469849,0.5838847756385803,0.932857096195221,1.0433872938156128,0.5620430707931519,0.935904324054718,0.5990992188453674,0.8954353332519531,0.9999995827674866,0.03033745288848877,0.03066939115524292,0.0679522252512038,0.03183035604924427,0.037056148052215576,0.04046899080276489
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.016042670235037804,0.25453405735451634,,,0.5535473227500916,0.9635264873504639,1.0381032228469849,0.5540534257888794,0.9631240963935852,1.0383882522583008,0.5620430707931519,0.935904324054718,0.5624818205833435,0.9354353547096252,0.9999998807907104,0.0005061030387878418,0.0004023909568786621,0.001133609595322335,0.00041762313974903764,0.0004387497901916504,0.00046896934509277344
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.07383707910776138,0.4649182139475394,,,0.5137434601783752,1.0172799825668335,1.0603586435317993,0.6010096073150635,0.9224287867546082,1.0615371465682983,0.4812558889389038,1.0185718536376953,0.547980546951294,0.950810432434082,0.9999995827674866,0.08726614713668823,0.09485119581222534,0.17946524106123157,0.09324001006379164,0.06672465801239014,0.06776142120361328
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.09684089571237564,0.6097626939707181,,,0.5137434601783752,1.0172799825668335,1.0603586435317993,0.5618252754211426,0.9679195284843445,1.0643329620361328,0.4812558889389038,1.0185718536376953,0.5283154249191284,0.9706401824951172,0.9986963868141174,0.048081815242767334,0.049360454082489014,0.09888158061669537,0.048521994857247785,0.04705953598022461,0.047931671142578125
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.04270258918404579,0.2688786140281545,,,0.5137434601783752,1.0172799825668335,1.0603586435317993,0.5155868530273438,1.01557457447052,1.0607656240463257,0.4812558889389038,1.0185718536376953,0.4819706082344055,1.0178697109222412,0.9999994039535522,0.0018433928489685059,0.0017054080963134766,0.0037909882911697688,0.0016764392552091078,0.000714719295501709,0.0007021427154541016
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.923480212688446,0.3930787146091461,1.0090100765228271,0.923480212688446,0.3930787146091461,1.0090100765228271,0.9222401976585388,0.3943740427494049,0.9222401976585388,0.3943740427494049,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.923480212688446,0.3930787146091461,1.0090100765228271,0.923480212688446,0.3930787146091461,1.0090100765228271,0.9222401976585388,0.3943740427494049,0.9222401976585388,0.3943740427494049,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.923480212688446,0.3930787146091461,1.0090100765228271,0.923480212688446,0.3930787146091461,1.0090100765228271,0.9222401976585388,0.3943740427494049,0.9222401976585388,0.3943740427494049,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9223043322563171,0.39560413360595703,1.0067678689956665,0.9223043322563171,0.39560413360595703,1.0067678689956665,0.9205299019813538,0.39868995547294617,0.9205299019813538,0.39868995547294617,0.9999988079071045,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9223043322563171,0.39560413360595703,1.0067678689956665,0.9223043322563171,0.39560413360595703,1.0067678689956665,0.9205299019813538,0.39868995547294617,0.9205299019813538,0.39868995547294617,0.9999988079071045,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9223043322563171,0.39560413360595703,1.0067678689956665,0.9223043322563171,0.39560413360595703,1.0067678689956665,0.9205299019813538,0.39868995547294617,0.9205299019813538,0.39868995547294617,0.9999988079071045,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8794076442718506,0.49476155638694763,1.0140794515609741,0.8794076442718506,0.49476155638694763,1.0140794515609741,0.8729764223098755,0.5040431022644043,0.8729764223098755,0.5040431022644043,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.8794076442718506,0.49476155638694763,1.0140794515609741,0.8794076442718506,0.49476155638694763,1.0140794515609741,0.8729764223098755,0.5040431022644043,0.8729764223098755,0.5040431022644043,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.8794076442718506,0.49476155638694763,1.0140794515609741,0.8794076442718506,0.49476155638694763,1.0140794515609741,0.8729764223098755,0.5040431022644043,0.8729764223098755,0.5040431022644043,1.000000238418579,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.025890549644827843,0.5119928520776108,,,0.5539698600769043,0.9625129103660583,1.0369912385940552,0.6155615448951721,0.9073116183280945,1.0651484727859497,0.5591173768043518,0.9390252232551575,0.6144065260887146,0.8781744837760925,0.9999998211860657,0.06159168481826782,0.05520129203796387,0.13808861622868676,0.05735122245474086,0.05528914928436279,0.06085073947906494
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.03159414976835251,0.6247831378928437,,,0.5539698600769043,0.9625129103660583,1.0369912385940552,0.5799940824508667,0.9375190734863281,1.0440335273742676,0.5591173768043518,0.9390252232551575,0.5922089219093323,0.9030979871749878,0.9999991059303284,0.026024222373962402,0.024993836879730225,0.0583463314350225,0.025967274423596757,0.03309154510498047,0.03592723608016968
1,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.013847370631992817,0.27383562268505457,,,0.5539698600769043,0.9625129103660583,1.0369912385940552,0.5545514822006226,0.961984395980835,1.0371894836425781,0.5591173768043518,0.9390252232551575,0.5595126152038574,0.9386038780212402,1.000000238418579,0.0005816221237182617,0.0005285143852233887,0.0013039973572605312,0.0005490984895178046,0.00039523839950561523,0.00042134523391723633
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.07018483430147171,0.4855872074519825,,,0.5019442439079285,1.0398287773132324,1.0791712999343872,0.5832520723342896,0.9519659280776978,1.079660177230835,0.4603023827075958,1.0382646322250366,0.5250418186187744,0.974638044834137,1.0000004768371582,0.08130782842636108,0.08786284923553467,0.16325045425502593,0.0844974202989069,0.06473943591117859,0.06362658739089966
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.08969123661518097,0.620545984817798,,,0.5019442439079285,1.0398287773132324,1.0791712999343872,0.548646867275238,0.9917808175086975,1.0821653604507446,0.4603023827075958,1.0382646322250366,0.5039606094360352,0.9960327744483948,1.0000003576278687,0.04670262336730957,0.04804795980453491,0.09376986973056092,0.04620756883521142,0.04365822672843933,0.042231857776641846
1,2048,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.03758431226015091,0.26003425691677234,,,0.5019442439079285,1.0398287773132324,1.0791712999343872,0.5046722888946533,1.0370426177978516,1.0792609453201294,0.4603023827075958,1.0382646322250366,0.4607739746570587,1.0384865999221802,1.0000008344650269,0.0027280449867248535,0.0027861595153808594,0.005477388732799912,0.0026794406696262953,0.0004715919494628906,-0.0002219676971435547
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9026660919189453,0.4432855546474457,1.0089448690414429,0.9026660919189453,0.4432855546474457,1.0089448690414429,0.8965840935707092,0.45480072498321533,0.8965840935707092,0.45480072498321533,1.0000007152557373,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9026660919189453,0.4432855546474457,1.0089448690414429,0.9026660919189453,0.4432855546474457,1.0089448690414429,0.8965840935707092,0.45480072498321533,0.8965840935707092,0.45480072498321533,1.0000007152557373,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9026660919189453,0.4432855546474457,1.0089448690414429,0.9026660919189453,0.4432855546474457,1.0089448690414429,0.8965840935707092,0.45480072498321533,0.8965840935707092,0.45480072498321533,1.0000007152557373,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.9018332958221436,0.445295125246048,1.0094499588012695,0.9018332958221436,0.445295125246048,1.0094499588012695,0.8957509994506836,0.4566285014152527,0.8957509994506836,0.4566285014152527,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",medium,"<0.5,0.5-1.5,>=1.5 decades",medium,0.0,0.0,,,0.9018332958221436,0.445295125246048,1.0094499588012695,0.9018332958221436,0.445295125246048,1.0094499588012695,0.8957509994506836,0.4566285014152527,0.8957509994506836,0.4566285014152527,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",distant,"<0.5,0.5-1.5,>=1.5 decades",distant,0.0,0.0,,,0.9018332958221436,0.445295125246048,1.0094499588012695,0.9018332958221436,0.445295125246048,1.0094499588012695,0.8957509994506836,0.4566285014152527,0.8957509994506836,0.4566285014152527,0.999998152256012,0.0,0.0,0.0,0.0,0.0,0.0
1,2048,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",local,"<0.5,0.5-1.5,>=1.5 decades",local,0.0,0.0,,,0.8855544924736023,0.48151737451553345,1.0122557878494263,0.8855544924736023,0.48151737451553345,1.0122557878494263,0.8784268498420715,0.4931081533432007,0.8784268498420715,0.4931081533432007,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,0.0
