seed,update,parameter_id,method,t,model_residual,sigma_min_active_over_max,condition_active,tail_spectral_mass,error_norm,state_error_relative_l2,shape
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,0.1,0.00021386758945241002,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,0.2,0.0008762210332948772,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,0.4,0.0036172929076628835,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,0.6,0.008228954483840867,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,0.8,0.014511536559112637,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,1.0,0.02210412967525488,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,1.25,0.03276015368897356,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_scalar_int3_p98_k8,1.5,0.043946786915205815,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.045191578567028046,0.16268034279346466,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_int4_k8,0.05,3.194618725188558e-05,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.03402559459209442,0.12248510122299194,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_int4_k8,0.1,0.0001283330453827336,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.03402559459209442,0.12248510122299194,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_int4_k8,0.2,0.0005164658834023728,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.03402559459209442,0.12248510122299194,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_int4_k8,0.4,0.0020704124785124733,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.03402559459209442,0.12248510122299194,"(1024, 384)"
1,128,transformer.h.0.mlp.w2.weight,structural_int4_k8,0.6,0.004610043163451039,0.014914383605142809,67.04936834635109,0.0036078572628460395,0.03402559459209442,0.12248510122299194,"(1024, 384)"
