seed,update,parameter_id,parameter_name,shape,method,state_error_relative_l2,s_perp,s_full,local_cosine_coefficient,derivative_radial_fraction,sigma_min_active_over_max,condition_active,tail_spectral_mass,active_rank,matrix_norm,error_norm,tail_angle_prior,raw_relative_l2_prior,gram_fro_prior,cached_update_distortion_prior
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.12016616761684418,0.2864388629255465,0.2864433252322937,0.04102361109704,0.0055817921903860155,0.01529519822121321,65.37999609662334,0.0038231997901214732,384,0.2925755977630615,0.035157687962055206,0.5241465525461281,0.12016616761684418,0.019822126254439354,0.03937762975692749
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.1290288269519806,0.28316221216153753,0.28316778668781295,0.040090419198107796,0.006274728233395675,0.01529519822121321,65.37999609662334,0.0038231997901214732,384,0.2925755977630615,0.03775068745017052,0.524404055990389,0.1290288269519806,0.027662698179483414,0.04092693328857422
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.18681688606739044,0.44132428267180707,0.4413249787864793,0.09738356123789253,0.0017761349738224775,0.015671331254150458,63.810788233779185,0.0037651121757704014,384,0.28284162282943726,0.05283959209918976,0.675726863945517,0.18681688606739044,0.044835176318883896,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.1616254299879074,0.36911050639898,0.36913814845842224,0.06812128296705573,0.012237637962322462,0.015671331254150458,63.810788233779185,0.0037651121757704014,384,0.28284162282943726,0.045714396983385086,0.6280870407938568,0.1616254299879074,0.03273819759488106,0.06668615341186523
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.12125169485807419,0.28751535147668145,0.2875234005780699,0.041332538667379834,0.007482540207123385,0.015671331254150458,63.810788233779185,0.0037651121757704014,384,0.28284162282943726,0.03429502621293068,0.5113961362267792,0.12125169485807419,0.021591048687696457,0.03975588083267212
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.13083061575889587,0.2848178524766516,0.2848245774648055,0.040560604544705836,0.00687178345138958,0.015671331254150458,63.810788233779185,0.0037651121757704014,384,0.28284162282943726,0.037004344165325165,0.5253933652777281,0.13083061575889587,0.030679425224661827,0.041512250900268555
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.22116975486278534,0.6725132758782842,0.6725133779631534,0.22613705311627064,0.0005509918876102586,0.014668248196046499,68.17446682348393,0.002039730481563957,384,0.9840803146362305,0.21764880418777466,0.8003710699460063,0.22116975486278534,0.09197837114334106,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.1827578842639923,0.5140146421310634,0.5140151163426899,0.1321055261625626,0.0013583542655840036,0.014668248196046499,68.17446682348393,0.002039730481563957,384,0.9840803146362305,0.17984843254089355,0.7282851904232553,0.1827578842639923,0.0742325559258461,0.11123085021972656
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.1446291208267212,0.44634008846697615,0.44634018449047846,0.09960973728635404,0.0006559500213935951,0.014668248196046499,68.17446682348393,0.002039730481563957,384,0.9840803146362305,0.14232666790485382,0.6704050844327627,0.1446291208267212,0.04632508382201195,0.08330357074737549
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.15632538497447968,0.4018694256765155,0.4018745376880752,0.08074951764678621,0.005043874650043287,0.014668248196046499,68.17446682348393,0.002039730481563957,384,0.9840803146362305,0.15383672714233398,0.6454958127667247,0.15632538497447968,0.0732903853058815,0.07477301359176636
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.18376359343528748,2.0613410602661326,2.061341170714107,2.1245634833695517,0.0003273549602314946,0.0013441626475181098,743.9575871613611,3.9445084041438494e-05,384,0.27930206060409546,0.05132554844021797,0.9276885088559438,0.18376359343528748,0.046912312507629395,0.4311297535896301
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.12626983225345612,1.397461999310219,1.397474397365368,0.9764500197580573,0.004212296045746083,0.0013441626475181098,743.9575871613611,3.9445084041438494e-05,384,0.27930206060409546,0.035267423838377,0.908204905796214,0.12626983225345612,0.026895813643932343,0.351229190826416
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.09265954047441483,1.0491871640610368,1.0491902463096632,0.5503968526152205,0.002423937349756067,0.0013441626475181098,743.9575871613611,3.9445084041438494e-05,384,0.27930206060409546,0.0258799996227026,0.8806271785388886,0.09265954047441483,0.018275756388902664,0.26869285106658936
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.09526337683200836,1.021376243674851,1.0213786395868716,0.5216047155716743,0.0021659917131399324,0.0013441626475181098,743.9575871613611,3.9445084041438494e-05,384,0.27930206060409546,0.02660725824534893,0.8836084934495068,0.09526337683200836,0.021528832614421844,0.26879405975341797
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.18688231706619263,2.3225906278992308,2.3226004080913007,2.6972136124026713,0.0029020238926253587,2.2290064262744327e-06,448630.3799811841,2.0036720691255796e-06,384,0.9448448419570923,0.17657479643821716,0.9037277964922252,0.18688231706619263,0.044561367481946945,0.46144455671310425
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.12070050835609436,1.472653775354444,1.4726612642804449,1.0843545710328486,0.0031891341163010154,2.2290064262744327e-06,448630.3799811841,2.0036720691255796e-06,384,0.9448448419570923,0.11404325067996979,0.8775628239027198,0.12070050835609436,0.02170112542808056,0.3697046637535095
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.08824409544467926,1.095785032177582,1.0957855698881533,0.6003724183722121,0.0009906641407625187,2.2290064262744327e-06,448630.3799811841,2.0036720691255796e-06,384,0.9448448419570923,0.08337698131799698,0.8558853718215377,0.08824409544467926,0.01581871695816517,0.28338873386383057
