seed,update,parameter_id,parameter_name,shape,numel,rank,method,evaluation_scope,pairing,codewords,nominal_bits_per_value,scale,paired_vectors,singleton_values,zero_pair_fraction,codebook_occupied,mean_vector_error,mean_alpha,storage_ratio_vs_fp32_unamortized,persistent_bits_unamortized,shared_codebook_bits,fp32_bits,vector_mean_magnitude_relative_error,vector_mean_direction_cosine,vector_mean_angular_error_deg,vector_small_norm_magnitude_error,vector_large_norm_magnitude_error,residual_relative_l2,residual_cosine,residual_norm_ratio,full_state_raw_relative_l2,full_state_raw_cosine,full_state_raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,evaluation_wall_seconds,source_seed_role,scalar_int3_update_cosine,delta_vs_scalar_int3,structural_int4_update_cosine,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,spectral_danger_diagonal_fraction_error,spectral_danger_cross_fraction_error,spectral_danger_associated_fraction_error,spectral_local_mixing_fraction_error,spectral_medium_mixing_fraction_error,spectral_distant_mixing_fraction_error,spectral_danger_diagonal_energy,spectral_danger_cross_energy,storage_ratio_amortized_global_codebook
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1417134553194046,57,0.00013160175876691937,0.0009592909482307732,0.10170682271321614,1279768,3648,12582912,0.2829495668411255,0.8364747166633606,22.372058868408203,0.49207767844200134,0.07382572442293167,0.29422563314437866,0.9557451009750366,0.9556881189346313,0.209634467959404,0.9777863025665283,0.978121817111969,0.4129854440689087,0.9154141545295715,1.0077648162841797,0.5736804960179143,held_out,0.9361844658851624,-0.02077031135559082,,0.4147194027900696,0.9140092730522156,1.0000004768371582,0.0,0.0,0.0,0.6585561037063599,0.15224435925483704,0.0015398362884297967,0.0,0.0,0.1017149425688244
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1096293106675148,49,0.00010838129674084485,0.0009592909482307732,0.10166613260904948,1279256,3136,12582912,0.29491743445396423,0.8845920562744141,14.889800071716309,0.4371086657047272,0.1527290642261505,0.24212799966335297,0.9702666997909546,0.9640358090400696,0.17251910269260406,0.9850159287452698,0.982501745223999,0.34344643354415894,0.941399097442627,1.006017804145813,0.5052779850084335,held_out,0.9361844658851624,0.0052146315574646,,,,,,,,,,,,,0.10171261742001488
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.00013224284339230508,33,0.0004544976691249758,0.0009592909482307732,0.10158475240071614,1278232,2112,12582912,0.9658918380737305,0.998187780380249,2.858011245727539,0.9475237131118774,0.9842596650123596,0.9849183559417725,0.8485919833183289,0.01782621443271637,0.7017272710800171,0.7125317454338074,0.701883852481842,0.710972785949707,0.7570916414260864,0.4766155779361725,0.4878884819918312,held_out,0.9361844658851624,-0.17909282445907593,,,,,,,,,,,,,0.10170796712239584
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.136749267578125,57,0.0001233111397596076,0.0008984984015114605,0.10887336730957031,1369944,3648,12582912,0.276273250579834,0.8413119912147522,21.98025894165039,0.48144492506980896,0.07110577821731567,0.29106250405311584,0.9567089080810547,0.9560657143592834,0.1955290287733078,0.9807049036026001,0.9804205894470215,0.39091166853904724,0.9240981340408325,1.006300449371338,0.5672870120033622,held_out,0.9406012892723083,-0.01650315523147583,,0.39265990257263184,0.9229142665863037,1.0000008344650269,0.0,0.0,0.0,0.6648313403129578,0.14601199328899384,0.001252470538020134,0.0,0.0,0.1091612316313244
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1046702042222023,49,0.00010160225792787969,0.0008984984015114605,0.10883267720540364,1369432,3136,12582912,0.28980469703674316,0.8895096182823181,14.475057601928711,0.4285508692264557,0.15106132626533508,0.2392149567604065,0.9709891676902771,0.9652547836303711,0.16070395708084106,0.9870129823684692,0.9846840500831604,0.3221355378627777,0.9483798742294312,1.0048294067382812,0.4972608470125124,held_out,0.9406012892723083,0.007778584957122803,,,,,,,,,,,,,0.10915890648251488
1,4096,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.00011189778888365254,33,0.0004310286312829703,0.0008984984015114605,0.10875129699707031,1368408,2112,12582912,0.9664424061775208,0.9982147812843323,2.8527097702026367,0.9484051465988159,0.9844793677330017,0.9849904775619507,0.8539835214614868,0.01762445457279682,0.6616821885108948,0.7498425245285034,0.7409381866455078,0.718753457069397,0.7670682072639465,0.4430353045463562,0.4863736529950984,held_out,0.9406012892723083,-0.17353308200836182,,,,,,,,,,,,,0.10915425618489584
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.1449991911649704,57,0.00012962165055796504,0.0009453638340346515,0.10170682271321614,1279768,3648,12582912,0.2884928584098816,0.8332740664482117,22.62099838256836,0.5028548240661621,0.07413528114557266,0.2968224585056305,0.9549307227134705,0.95424884557724,0.21456022560596466,0.9767175316810608,0.9767693281173706,0.4202571213245392,0.9124749898910522,1.0084789991378784,0.6852164939919021,held_out,0.9346137046813965,-0.02213871479034424,,0.42149266600608826,0.9111775755882263,1.0000001192092896,0.0,0.0,0.0,0.6547669172286987,0.15248021483421326,0.0012762463884428144,0.0,0.0,0.1017149425688244
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.1118316650390625,49,0.00010685133747756481,0.0009453638340346515,0.10166613260904948,1279256,3136,12582912,0.2991082966327667,0.8824215531349182,15.065194129943848,0.44278010725975037,0.1554393768310547,0.24471059441566467,0.9696169495582581,0.9628365635871887,0.17689478397369385,0.9842432737350464,0.9806647300720215,0.3498457670211792,0.9392601847648621,1.0070005655288696,0.556350797007326,held_out,0.9346137046813965,0.004646480083465576,,,,,,,,,,,,,0.10171261742001488
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,4,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.00011189778888365254,33,0.00044398035970516503,0.0009453638340346515,0.10158475240071614,1278232,2112,12582912,0.9654399752616882,0.9981983304023743,2.8654868602752686,0.9468272924423218,0.9840523600578308,0.9848828315734863,0.8482595086097717,0.01787475310266018,0.7119233012199402,0.7023468613624573,0.6915506720542908,0.7056718468666077,0.757549524307251,0.4894994795322418,0.5156305770215113,held_out,0.9346137046813965,-0.1770641803741455,,,,,,,,,,,,,0.10170796712239584
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_8x8_sqrt,seed1_sample,contiguous,57,3.0,p98,196608,0,0.14056396484375,57,0.00012160264304839075,0.0008875938947312534,0.10887336730957031,1369944,3648,12582912,0.28255581855773926,0.8374907374382019,22.316402435302734,0.4928402304649353,0.07227576524019241,0.2933844327926636,0.955999493598938,0.9554948210716248,0.19986592233181,0.9798296689987183,0.9792681336402893,0.3968101143836975,0.921911358833313,1.007743000984192,0.5902158560056705,held_out,0.939099907875061,-0.017188549041748047,,0.39797481894493103,0.9208129048347473,1.0000009536743164,0.0,0.0,0.0,0.6621171832084656,0.149227574467659,0.0012537774164229631,0.0,0.0,0.1091612316313244
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_16x4_uniform,seed1_sample,contiguous,49,3.0,p98,196608,0,0.10772705078125,49,0.0001002313510980457,0.0008875938947312534,0.10883267720540364,1369432,3136,12582912,0.29454293847084045,0.8864681124687195,14.738980293273926,0.4348909556865692,0.1541977971792221,0.24144601821899414,0.9704415798187256,0.9643555283546448,0.1644815355539322,0.9863897562026978,0.9838093519210815,0.3287721276283264,0.9462718367576599,1.0055164098739624,0.5211489789944608,held_out,0.939099907875061,0.007171928882598877,,,,,,,,,,,,,0.10915890648251488
1,4096,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",393216,8,polar_32x2_log,seed1_sample,contiguous,33,3.0,p98,196608,0,0.00010172525799134746,33,0.0004206112353131175,0.0008875938947312534,0.10875129699707031,1368408,2112,12582912,0.9658622741699219,0.998205840587616,2.866429328918457,0.9475097060203552,0.9842146039009094,0.9849084615707397,0.8526493310928345,0.017750713974237442,0.6709208488464355,0.7415898442268372,0.7324939370155334,0.7128649950027466,0.7684972286224365,0.4542344808578491,0.5007764569891151,held_out,0.939099907875061,-0.1706026792526245,,,,,,,,,,,,,0.10915425618489584
