seed,update,parameter_id,shape,raw_relative_l2,raw_cosine,frechet_relative_l2,frechet_predicted_cosine_distortion,update_cosine,update_distortion,update_relative_l2,magnitude_energy,symmetric_energy,skew_energy,out_of_subspace_energy,codebook_key,record_type,calibration_seed,prior_update_cosine,absolute_difference,within_0.002
0,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",0.15801702439785004,0.9875451922416687,0.39426875091402885,0.0695725679397583,0.9292577505111694,0.07074224948883057,0.3765767216682434,0.259033034805022,3.1285237373690453,8.0289641986151,34.85535919133646,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",0.1602722406387329,0.9871982336044312,0.4059946500895258,0.07362985610961914,0.9263795018196106,0.0736204981803894,0.3836202919483185,0.26231638994336953,3.389917758880152,8.663596592392992,36.84665786840292,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",0.1735236495733261,0.9850066900253296,0.33794112458233116,0.05241358280181885,0.9428495168685913,0.05715048313140869,0.3396722674369812,0.2306824722316091,2.9404360356966133,6.362825483267962,25.565414026218605,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",0.1026626005768776,0.994731068611145,1.1986260591238715,0.36128783226013184,0.6907687187194824,0.3092312812805176,0.8157851696014404,0.7861709772801297,56.64990905900856,119.8966390155045,249.6255027040272,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",0.10361634939908981,0.9946337342262268,1.1750404825305243,0.35440099239349365,0.6928581595420837,0.30714184045791626,0.8173028230667114,2.0467099082411195,149.71881369816762,215.16889656630096,0.0,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",0.1657223105430603,0.9863044619560242,0.40977587362739776,0.07477128505706787,0.9246912002563477,0.07530879974365234,0.3885478079319,0.24288520701649088,3.4662503723433655,8.805228096227907,37.49158276476956,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",0.16723348200321198,0.9860734343528748,0.42332254481722276,0.07912027835845947,0.921069324016571,0.07893067598342896,0.3975251019001007,0.21533316721662754,3.641478892715557,9.225897252870615,40.185564070674666,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",0.16489797830581665,0.9864715933799744,0.34078730471842317,0.05325889587402344,0.9421338438987732,0.05786615610122681,0.3415839672088623,0.28939804759089804,2.837617711682201,6.47073553096224,25.63372435796786,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",0.10187321901321411,0.9948132634162903,1.3277482167377446,0.39924949407577515,0.6644381880760193,0.3355618119239807,0.8618943095207214,1.0363883404082481,87.01713692191184,152.73125053635448,244.72207449144176,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",0.10023215413093567,0.9949754476547241,1.1926926271067648,0.35759973526000977,0.6910642981529236,0.3089357018470764,0.8231135010719299,1.7608329204227215,154.19745822710064,217.00520026977878,0.0,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",0.15257972478866577,0.9883886575698853,0.4597733162381642,0.09154421091079712,0.9124146103858948,0.08758538961410522,0.41684073209762573,0.3256602575869868,4.349785061371454,10.036392194433747,48.415185348736586,s1_k8_w64_t8_v1200,,,,,
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",0.1509387493133545,0.9886366128921509,0.465786808501029,0.0934256911277771,0.9114025831222534,0.08859741687774658,0.41900861263275146,0.3456567235708326,4.3194797408043435,10.24824878716061,50.32525057185303,s1_k8_w64_t8_v1200,,,,,
