seed,update,parameter_id,shape,rank,correction_bytes,correction_bits_per_value,total_bits_per_value,momentum_cosine,momentum_rel_l2,k5_cosine,k5_rel_l2,m_dot,m_a2,m_b2,m_d2,k_dot,k_a2,k_b2,k_d2,energy_r1,energy_r2,energy_r4,energy_r8,momentum_cosine_closure,k5_cosine_closure,momentum_rel_l2_closure
1,128,6,"(384, 384)",1,1536,0.0011574074074074073,3.4897521219135803,0.9189612865447998,0.4145870804786682,0.3830101191997528,1.0743613243103027,0.7538935542106628,0.7836205959320068,0.8588572144508362,0.13469067215919495,108.31000518798828,303.5494689941406,263.4438171386719,350.3732604980469,0.26207518577575684,0.3255976438522339,0.4236902892589569,0.5259302854537964,0.2658844619147638,0.0006202091342497412,0.14360732800254125
1,128,6,"(384, 384)",2,3072,0.0023148148148148147,3.4909095293209877,0.9260388016700745,0.3961934745311737,0.383202463388443,1.0744807720184326,0.7599838972091675,0.7842069268226624,0.8588572144508362,0.12309624999761581,108.29965209960938,303.1875,263.4438171386719,350.03204345703125,0.26207518577575684,0.3255976438522339,0.4236902892589569,0.5259302854537964,0.32999843415063473,0.0009317618858412597,0.18160211869128212
1,128,6,"(384, 384)",4,6144,0.004629629629629629,3.4932243441358026,0.9370195269584656,0.36493974924087524,0.3845258951187134,1.0735069513320923,0.7717532515525818,0.7898411750793457,0.8588572144508362,0.10519188642501831,108.63346862792969,302.9627380371094,263.4438171386719,349.13958740234375,0.26207518577575684,0.3255976438522339,0.4236902892589569,0.5259302854537964,0.42947090489894874,0.0030754128061890383,0.24616144186249808
1,128,6,"(384, 384)",8,12288,0.009259259259259259,3.497853973765432,0.9485882520675659,0.3264192044734955,0.38683757185935974,1.0711902379989624,0.792220950126648,0.8121151328086853,0.8588572144508362,0.08653052896261215,109.35730743408203,303.3553466796875,263.4438171386719,348.08453369140625,0.26207518577575684,0.3255976438522339,0.4236902892589569,0.5259302854537964,0.5342699632295373,0.006819790290338298,0.3257314859218702
1,128,7,"(1024, 384)",0,0,0.0,3.488594714506173,0.9043124914169312,0.4711332619190216,0.6818142533302307,0.8016432523727417,0.03842565417289734,0.03850135952234268,0.046895962208509445,0.008546003140509129,196.61376953125,285.6037292480469,291.1625061035156,183.5386505126953,0.12569580972194672,0.17437951266765594,0.2555430829524994,0.3459692895412445,0.0,0.0,0.0
1,128,7,"(1024, 384)",1,2816,0.0021219135802469135,3.4907166280864197,0.916904866695404,0.43806323409080505,0.6818224191665649,0.8018400073051453,0.039180148392915726,0.038936153054237366,0.046895962208509445,0.007471812888979912,196.51853942871094,285.3209533691406,291.1625061035156,183.44638061523438,0.12569580972194672,0.17437951266765594,0.2555430829524994,0.3459692895412445,0.1315989460373621,2.56637401885367e-05,0.07019251345896403
1,128,7,"(1024, 384)",2,5632,0.004243827160493827,3.4928385416666665,0.9217470288276672,0.424498975276947,0.6820979118347168,0.8016532063484192,0.039497748017311096,0.03915531188249588,0.046895962208509445,0.007055764086544514,196.52130126953125,285.09832763671875,291.1625061035156,183.21824645996094,0.12569580972194672,0.17437951266765594,0.2555430829524994,0.3459692895412445,0.18220285666232708,0.0008914871500528916,0.09898321857413261
1,128,7,"(1024, 384)",4,11264,0.008487654320987654,3.4970823688271606,0.9297296404838562,0.39929693937301636,0.6827722191810608,0.8012890219688416,0.04021868109703064,0.039903540164232254,0.046895962208509445,0.006362143438309431,196.48477172851562,284.42938232421875,291.1625061035156,182.62234497070312,0.12569580972194672,0.17437951266765594,0.2555430829524994,0.3459692895412445,0.2656266156711537,0.0030107126445997217,0.1524755909896943
1,128,7,"(1024, 384)",8,22528,0.016975308641975308,3.5055700231481484,0.9385226964950562,0.3682551681995392,0.6840651631355286,0.8010765314102173,0.04126126319169998,0.041215937584638596,0.046895962208509445,0.005589365027844906,196.18804931640625,282.5008850097656,291.1625061035156,181.28732299804688,0.12569580972194672,0.17437951266765594,0.2555430829524994,0.3459692895412445,0.3575200732541408,0.007074200616641605,0.2183630450977692
1,128,8,"(1024, 384)",0,0,0.0,3.488594714506173,0.8992795944213867,0.48459604382514954,0.6743901371955872,0.8107202053070068,0.036009371280670166,0.0361427366733551,0.04436350613832474,0.008487500250339508,194.98951721191406,286.51531982421875,291.7806701660156,188.31695556640625,0.1273358166217804,0.17572921514511108,0.2450159788131714,0.3446204662322998,0.0,0.0,0.0
1,128,8,"(1024, 384)",1,2816,0.0021219135802469135,3.4907166280864197,0.9127507209777832,0.45150071382522583,0.6744838953018188,0.810791015625,0.03664523363113403,0.03633370250463486,0.04436350613832474,0.007406742312014103,194.9285888671875,286.2567443847656,291.7806701660156,188.18023681640625,0.1273358166217804,0.17572921514511108,0.2450159788131714,0.3446204662322998,0.1337477393881435,0.0002879461494936596,0.06829467640446743
