seed,update,parameter_id,parameter_name,shape,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,exact_polar_relative_l2,exact_polar_cosine,exact_polar_norm_ratio,kind,rank_label,rank,rank_kind,energy_target,low_rank_energy_fraction,update_cosine_gain_vs_direct,update_l2_reduction_vs_direct,exact_polar_cosine_gain_vs_direct,recovered_cosine_error_fraction
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",0.05645967274904251,0.998408317565918,1.0006263256072998,0.5610646605491638,0.8500179052352905,1.0432003736495972,0.5609294772148132,0.8426807522773743,1.0000003576278687,structural,energy_90,24,energy,0.9,0.9001004695892334,0.28114765882492065,0.38335317373275757,0.26419657468795776,0.6521184318272091
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.14210785925388336,0.989919126033783,1.0014053583145142,0.9348330497741699,0.5966355204582214,1.0760961771011353,0.9457480311393738,0.5527807474136353,1.0000001192092896,structural,fixed_1,1,fixed,,0.39944374561309814,0.058080077171325684,0.0625118613243103,0.056217074394226074,0.12586577591256762
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.1279837191104889,0.991830050945282,1.0020309686660767,0.9090731739997864,0.6199436783790588,1.0790104866027832,0.9216688871383667,0.5752639174461365,1.000000238418579,structural,fixed_2,2,fixed,,0.5100188851356506,0.08138823509216309,0.08827173709869385,0.0787002444267273,0.17637706179025298
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.10978670418262482,0.9939857125282288,1.0016465187072754,0.8620671629905701,0.6592293381690979,1.080823302268982,0.883440375328064,0.6097673773765564,0.9999998211860657,structural,fixed_4,4,fixed,,0.642034113407135,0.12067389488220215,0.13527774810791016,0.11320370435714722,0.26151331319578053
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.08818802982568741,0.9961198568344116,1.0015716552734375,0.7868871092796326,0.7165436148643494,1.0807169675827026,0.8354092240333557,0.6510465741157532,1.0000001192092896,structural,fixed_8,8,fixed,,0.7643553614616394,0.1779881715774536,0.21045780181884766,0.154482901096344,0.3857195170862421
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.06624192744493484,0.9978081583976746,1.000630497932434,0.6686094999313354,0.7932688593864441,1.0695147514343262,0.761476457118988,0.7100773453712463,1.0000005960464478,structural,fixed_16,16,fixed,,0.8630258440971375,0.25471341609954834,0.3287354111671448,0.21351367235183716,0.551991376632301
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.14210785925388336,0.989919126033783,1.0014053583145142,0.9348330497741699,0.5966355204582214,1.0760961771011353,0.9457480311393738,0.5527807474136353,1.0000001192092896,structural,energy_25,1,energy,0.25,0.39944374561309814,0.058080077171325684,0.0625118613243103,0.056217074394226074,0.12586577591256762
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.1279837191104889,0.991830050945282,1.0020309686660767,0.9090731739997864,0.6199436783790588,1.0790104866027832,0.9216688871383667,0.5752639174461365,1.000000238418579,structural,energy_50,2,energy,0.5,0.5100188851356506,0.08138823509216309,0.08827173709869385,0.0787002444267273,0.17637706179025298
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.08818802982568741,0.9961198568344116,1.0015716552734375,0.7868871092796326,0.7165436148643494,1.0807169675827026,0.8354092240333557,0.6510465741157532,1.0000001192092896,structural,energy_75,8,energy,0.75,0.7643553614616394,0.1779881715774536,0.21045780181884766,0.154482901096344,0.3857195170862421
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",0.05529668927192688,0.9984732866287231,1.000511646270752,0.5950886607170105,0.8345533013343811,1.0595126152038574,0.7193549871444702,0.7412653565406799,0.9999998807907104,structural,energy_90,23,energy,0.9,0.9022273421287537,0.29599785804748535,0.4022562503814697,0.24470168352127075,0.6414592040176936
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.16450901329517365,0.9864603877067566,0.9988248944282532,0.4445345103740692,0.9013636112213135,1.001654028892517,0.4527398645877838,0.8975187540054321,1.000000238418579,structural,fixed_1,1,fixed,,0.2610960006713867,0.025258123874664307,0.05448314547538757,0.026373863220214844,0.20386797876460414
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.14990897476673126,0.9887587428092957,0.9988594055175781,0.4118228554725647,0.9152729511260986,1.0007728338241577,0.4196682572364807,0.9119443297386169,1.0000008344650269,structural,fixed_2,2,fixed,,0.402142733335495,0.03916746377944946,0.08719480037689209,0.04079943895339966,0.31613558131535335
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.13225054740905762,0.9912585616111755,0.9994792342185974,0.375516802072525,0.9295063614845276,1.000110149383545,0.38285642862319946,0.9267154932022095,1.0000008344650269,structural,fixed_4,4,fixed,,0.5368196964263916,0.05340087413787842,0.12350085377693176,0.05557060241699219,0.43101888045107173
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.11659333854913712,0.9932080507278442,0.9996418952941895,0.33964407444000244,0.942253589630127,0.9987270832061768,0.3467862606048584,0.9398766756057739,0.9999987483024597,structural,fixed_8,8,fixed,,0.6408538818359375,0.06614810228347778,0.15937358140945435,0.06873178482055664,0.5339066344976559
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",0.09740164130926132,0.9952652454376221,1.0003654956817627,0.2908591628074646,0.9576690793037415,0.9991273283958435,0.2962403893470764,0.9561276435852051,0.9999991059303284,structural,fixed_16,16,fixed,,0.7439168095588684,0.08156359195709229,0.2081584930419922,0.08498275279998779,0.6583309479193978
