seed,update,parameter_id,shape,method_a,method_b,raw_relative_difference,raw_error_a,raw_error_b,gram_error_a,gram_error_b,update_distortion_a,update_distortion_b,smaller_gram_method,smaller_update_distortion_method,gram_orders_update
0,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.04872919249252561,0.21992997825145721,0.20946787297725677,0.11435581743717194,0.10401438921689987,0.09827381372451782,0.08817625045776367,structural_scalar_int3_p98_k8,structural_scalar_int3_p98_k8,True
0,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.029431686882470463,0.09968488663434982,0.1026626005768776,0.021959971636533737,0.026890577748417854,0.3096381425857544,0.3092312812805176,structural_int4_k8,structural_vq64_int3_k8,False
0,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,0.02214947196691778,0.1013464406132698,0.10361634939908981,0.02103918045759201,0.02493555098772049,0.3063330054283142,0.30714184045791626,structural_int4_k8,structural_int4_k8,True
0,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.010074556187571802,0.19892866909503937,0.20094293355941772,0.07634972035884857,0.08308833092451096,0.1115577220916748,0.11184585094451904,direct_scalar_int4,direct_scalar_int4,True
0,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.020804361749444694,0.19802771508693695,0.20219086110591888,0.0794033333659172,0.0861564427614212,0.11277145147323608,0.11676454544067383,direct_scalar_int4,direct_scalar_int4,True
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.026120554851094345,0.0992465391755104,0.10187321901321411,0.022940196096897125,0.029042992740869522,0.33680838346481323,0.3355618119239807,structural_int4_k8,structural_vq64_int3_k8,False
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,0.022519796078219127,0.09800007939338684,0.10023215413093567,0.020929357036948204,0.0249980129301548,0.31416434049606323,0.3089357018470764,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.03438925263584906,0.07725704461336136,0.07996033877134323,0.012462249025702477,0.013742034323513508,0.21496522426605225,0.21730756759643555,structural_int4_k8,structural_int4_k8,True
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,0.023356804730062897,0.0719272643327713,0.07362710684537888,0.012348209507763386,0.01394987665116787,0.24109196662902832,0.24238014221191406,structural_int4_k8,structural_int4_k8,True
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,0.048153564743554214,0.1534801572561264,0.1610531061887741,0.051384951919317245,0.06565586477518082,0.0584409236907959,0.05558651685714722,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.042874667452597395,0.0788150206208229,0.08226821571588516,0.01105027087032795,0.01228572428226471,0.23654073476791382,0.242467999458313,structural_int4_k8,structural_int4_k8,True
0,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,0.02503939280050542,0.06968068331480026,0.07144756615161896,0.0079480716958642,0.008498742245137691,0.25663942098617554,0.2564789652824402,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.03867544485699825,0.07782059162855148,0.08088968694210052,0.011764355935156345,0.011962445452809334,0.17454499006271362,0.17241257429122925,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.023343896452419213,0.1924193799495697,0.18797938525676727,0.05088945850729942,0.045598067343235016,0.09633022546768188,0.09283161163330078,structural_scalar_int3_p98_k8,structural_scalar_int3_p98_k8,True
0,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.01176528318464134,0.19243575632572174,0.19018493592739105,0.052944108843803406,0.04730340838432312,0.0987081527709961,0.09645664691925049,structural_scalar_int3_p98_k8,structural_scalar_int3_p98_k8,True
0,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.004244597739218334,0.2155008465051651,0.21641750633716583,0.11933553963899612,0.12306671589612961,0.08288109302520752,0.08186060190200806,direct_scalar_int4,structural_scalar_int3_p98_k8,False
0,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.03138297705661522,0.09712498635053635,0.100221648812294,0.016624735668301582,0.018852978944778442,0.24018019437789917,0.23804563283920288,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.017624384234879626,0.21384723484516144,0.2176496684551239,0.12613831460475922,0.1272941529750824,0.0740848183631897,0.07518213987350464,direct_scalar_int4,direct_scalar_int4,True
0,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,0.03718860890426129,0.16856981813907623,0.17495746910572052,0.09299205988645554,0.1121908575296402,0.048362016677856445,0.04661840200424194,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.030801761264703884,0.11073405295610428,0.11419820785522461,0.02958761528134346,0.036728523671627045,0.3069934844970703,0.30588483810424805,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,0.02872346820452153,0.11245233565568924,0.115729421377182,0.027650700882077217,0.033189330250024796,0.28193342685699463,0.2850298285484314,structural_int4_k8,structural_int4_k8,True
0,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,structural_scalar_int3_p98_k8,0.03645113381416297,0.21283762156963348,0.20521831512451172,0.09038691967725754,0.07769399136304855,0.08554995059967041,0.07751274108886719,structural_scalar_int3_p98_k8,structural_scalar_int3_p98_k8,True
0,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.02206563604272094,0.11458543688058853,0.11714204400777817,0.03274564445018768,0.041806042194366455,0.339758038520813,0.33365464210510254,structural_int4_k8,structural_vq64_int3_k8,False
0,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,0.02423897258464772,0.10387974232435226,0.10642857104539871,0.020899221301078796,0.024947963654994965,0.2919158935546875,0.2922292947769165,structural_int4_k8,structural_int4_k8,True
0,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,0.028316747023541346,0.07470832765102386,0.07685420662164688,0.01223368663340807,0.012906866148114204,0.20413273572921753,0.2013452649116516,structural_int4_k8,structural_vq64_int3_k8,False
