seed,update,parameter_id,shape,reference_method,vq_method,raw_ratio_vq_over_reference,gram_ratio_vq_over_reference,gram_spectral_ratio_vq_over_reference,tail_subspace_ratio_vq_over_reference,update_distortion_ratio_vq_over_reference,exact_polar_distortion_ratio_vq_over_reference,raw_error_delta_vq_minus_reference,gram_error_delta_vq_minus_reference,update_distortion_delta_vq_minus_reference
0,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0727345360772276,1.3515221664936843,1.0199342543470336,0.9766259251315591,0.9481818829970827,0.9281970202494447,0.011180564761161804,0.015452176332473755,-0.003162384033203125
0,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0264662109079552,1.2660307095107115,1.1136542157179832,1.0022516351536745,0.9962988702121699,1.0064627449287737,0.002626679837703705,0.006102796643972397,-0.0012465715408325195
0,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0227762543802537,1.1943994689384811,0.9613150215223334,0.9954395310113903,0.9833569951295846,0.9897446349813395,0.002232074737548828,0.004068655893206596,-0.005228638648986816
0,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.088325879212958,1.5456186339758766,1.130754804683839,1.0073767638271416,1.0228730735496805,1.0126979206246218,0.012382999062538147,0.02162569761276245,0.0019585490226745605
0,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0861285216542074,1.5392327547266593,1.3991506997577776,1.014194336687902,1.0168095796749999,1.0127170909892484,0.011969238519668579,0.020897027105093002,0.0014646649360656738
0,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.077151243128108,1.3385404499534586,0.9362253866382193,0.9580430527005572,0.9190512313959276,0.9032368954047978,0.010102823376655579,0.007517552003264427,-0.005399942398071289
0,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,structural_vq64_int3_k8,1.034990908227343,1.1026929645822008,1.0528266682466692,0.9975574914330982,1.01089638260505,1.0114044640725646,0.0027032941579818726,0.0012797852978110313,0.0023423433303833008
0,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,structural_vq64_int3_k8,1.023632798054758,1.129708452257593,1.1548978088395527,1.0003664307480549,1.0053430879547633,1.0131090315054812,0.0016998425126075745,0.0016016671434044838,0.0012881755828857422
0,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0580331991730088,1.3067201181036545,1.1488185572429688,0.9977836354816498,1.044935211193181,1.027596148895639,0.007654741406440735,0.0066879503428936005,0.0016219615936279297
0,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,structural_vq64_int3_k8,1.0634942494068624,1.3040683516825868,1.0210329088724608,0.9727522653151471,1.032418124549353,1.014617082477613,0.00845743715763092,0.0067810434848070145,0.0012220144271850586
0,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,structural_vq64_int3_k8,1.0493415505172439,1.2777255270817658,1.2158766007250534,0.9802591450653192,0.9511573970194069,0.9365205020319712,0.007572948932647705,0.014270912855863571,-0.0028544068336486816
