seed,update,parameter_id,parameter_name,shape,method,frechet_distortion_pred,actual_update_distortion,actual_frechet_cosine_error_difference,frechet_relative_l2,actual_update_relative_l2,sigma_max,sigma_min,condition_number_proxy,state_error_relative_fro,quadratic_gram_ratio
1,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5838629901409149,0.4419047236442566,0.14195826649665833,2.1818556785583496,0.9500879645347595,0.17368601262569427,0.00024490561918355525,709.1956787109375,0.19587856531143188,0.13661137223243713
1,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5420264303684235,0.4008291959762573,0.14119723439216614,1.9534777402877808,0.9193185567855835,0.3563482463359833,4.2653721266106004e-07,835444.6875,0.20182040333747864,0.11632465571165085
1,4096,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5728881359100342,0.43184560537338257,0.1410425305366516,2.1055123805999756,0.9678115248680115,0.5531672239303589,0.0003033950342796743,1823.25732421875,0.20536139607429504,0.09648510813713074
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6433277428150177,0.5028429329395294,0.14048480987548828,2.6359221935272217,1.0358792543411255,0.4819221794605255,3.3808505577326287e-06,142544.65625,0.20889736711978912,0.12718559801578522
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5622491240501404,0.4220139980316162,0.14023512601852417,2.0585196018218994,0.9264276623725891,0.1596074104309082,0.0002398038632236421,665.5748291015625,0.18948262929916382,0.1426062285900116
1,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.582025021314621,0.44346481561660767,0.1385602056980133,2.1716408729553223,0.9524961709976196,0.17038722336292267,0.00025144475512206554,677.6328125,0.19093406200408936,0.1399182677268982
1,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5776849091053009,0.43971920013427734,0.13796570897102356,2.152695894241333,0.954357922077179,0.1617642641067505,0.00020367240358609706,794.2374877929688,0.1908312886953354,0.14449340105056763
0,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.655498206615448,0.5177656412124634,0.13773256540298462,2.73343825340271,1.0565627813339233,0.6065807938575745,1.0522820048208814e-05,57644.3203125,0.20989933609962463,0.11461914330720901
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5659738183021545,0.42888742685317993,0.1370863914489746,2.0746123790740967,0.9342045783996582,0.1622479408979416,0.0002590992080513388,626.2000732421875,0.18704670667648315,0.14320309460163116
1,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.6025332510471344,0.46562689542770386,0.13690635561943054,2.294116258621216,0.9951981902122498,0.20377996563911438,0.00015744476695545018,1294.294921875,0.19749978184700012,0.11963857710361481
1,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5803864598274231,0.44645267724990845,0.13393378257751465,2.168102502822876,0.9635264873504639,0.22324708104133606,0.0002283327339682728,977.7269897460938,0.20619967579841614,0.13178245723247528
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5799699127674103,0.44655686616897583,0.13341304659843445,2.164834976196289,0.9685721397399902,0.4219764769077301,6.788220161979552e-06,62163.05078125,0.19516102969646454,0.1464354544878006
0,2048,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5730758905410767,0.43976277112960815,0.1333131194114685,2.107680082321167,0.965307354927063,0.43113279342651367,0.0002983654849231243,1444.982177734375,0.21690499782562256,0.1064373180270195
1,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6191618740558624,0.48625653982162476,0.13290533423423767,2.400928020477295,1.0172799825668335,0.488254189491272,2.9102832286298508e-06,167768.609375,0.19654814898967743,0.13274894654750824
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5637653768062592,0.4311297535896301,0.13263562321662903,2.061342239379883,0.9444178342819214,0.15844681859016418,0.00021297829516697675,743.9575805664062,0.18376359343528748,0.14302191138267517
0,4096,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.4889014959335327,0.3563638925552368,0.1325376033782959,1.6703037023544312,0.8621406555175781,0.15277297794818878,5.525673145712062e-07,276478.5,0.18779079616069794,0.15496177971363068
1,4096,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.6245059967041016,0.49197864532470703,0.13252735137939453,2.465909481048584,1.0244485139846802,0.5264502763748169,3.6137962524662726e-06,145677.90625,0.19621504843235016,0.1237507164478302
0,4096,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5280512869358063,0.3955339789390564,0.13251730799674988,1.863572597503662,0.9075617790222168,0.49582958221435547,4.442319095687708e-06,111615.03125,0.1952381581068039,0.1010553315281868
0,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5500472486019135,0.41899949312210083,0.13104775547981262,1.987070083618164,0.9388625621795654,0.4104771614074707,4.962766524840845e-06,82711.359375,0.19544728100299835,0.10747990012168884
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.5506508350372314,0.42195767164230347,0.12869316339492798,1.974997639656067,0.9399250745773315,0.6639323234558105,8.035868631850462e-06,82621.1015625,0.1900058537721634,0.14257465302944183
1,4096,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.5676458179950714,0.43897950649261475,0.12866631150245667,2.0856192111968994,0.9573445320129395,0.1859537661075592,0.00019301292195450515,963.426513671875,0.2085237205028534,0.12272089719772339
