seed,update,parameter_id,shape,method,gap_skew_score,sigma_sum_skew_score,finite_k_skew_score,actual_update_distortion
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,40.077413341623604,0.06461240028595143,0.046641704161757204,0.10862213373184204
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,66.5264976903471,0.03842474670665613,0.02755075426478965,0.07058966159820557
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,32.28975461010737,0.03985039936179908,0.028796170348428442,0.07505220174789429
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,98.004631617903,0.07757919946535438,0.05586116321969893,0.11884582042694092
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,83.08126732355015,0.06669669215147772,0.048306617512743115,0.11161184310913086
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,38.234972997767976,0.03980270352798887,0.02868829087329665,0.07321566343307495
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,37.352428972516684,0.04216792427348708,0.0305656632513386,0.07745200395584106
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,86.89416592388461,0.07987325807163934,0.05773171225742376,0.12232905626296997
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,176.55207646493636,0.05210309394162921,0.03753282801556738,0.09469425678253174
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,53.92789981025049,0.03590889984469313,0.0257335876649618,0.06756949424743652
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,51.74094975035701,0.03307461829458176,0.02382781420718529,0.06486135721206665
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,174.96525823771634,0.06667524985510485,0.04793230509027139,0.110759437084198
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,754.2354286958288,1.1531733063924314,0.6147313426683519,0.3594256639480591
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,281.44033002818946,0.6625795400154334,0.34455561703546256,0.272080659866333
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,245.4411585508646,0.6219536183778315,0.32988785668797116,0.2717447280883789
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,2341.768661081271,3.1973592629940844,1.6771587303133035,0.46562689542770386
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,4136.923883712039,21.93649435435578,1.0756942767163498,0.3534192442893982
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,607.196564585844,22.411477500198764,0.7576973201425198,0.2985572814941406
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,364.35969931526694,13.063888196391408,0.585531275216593,0.27047640085220337
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,6075.908340861226,102.71685754674998,3.3458095794526117,0.46103978157043457
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,91.3790079528149,0.06720468003348873,0.04860039759146846,0.11503410339355469
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,56.42891985226015,0.04051779152906895,0.029202453438186494,0.07591617107391357
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,31.69142486783933,0.04178527433706963,0.030289393707095442,0.07890814542770386
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,261.90004254397013,0.07015486381256553,0.05067491262940484,0.11534136533737183
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,42.983122710635115,0.07192590502910323,0.05234011118058227,0.12047988176345825
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,32.55853558340907,0.043301737941247545,0.03143137523924575,0.08023935556411743
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,37.087023493294055,0.04456853796169189,0.03242057549617136,0.08398550748825073
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,42.76134530667134,0.07701292325200966,0.056068302399035944,0.12334907054901123
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,73.58427351315011,0.04871031654674924,0.03463540050093671,0.0881085991859436
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,33.24314663212657,0.03288518696354344,0.023239988889458024,0.06076657772064209
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,66.06692014176129,0.03008730234328785,0.021428934826215894,0.05890548229217529
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,70.94818256894469,0.08372115138148306,0.059483914215978005,0.1288611888885498
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,844.975147223428,2.4983380970032494,1.066439721211034,0.4144730567932129
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,508.12456570060647,1.4022091084772108,0.5912650637178041,0.33814483880996704
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,658.3753718571693,1.3494522887656164,0.5703062979983082,0.3375885486602783
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,2224.588716329117,5.728148791128008,2.4272773086486774,0.4929500222206116
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,2351.375929544659,35.66408375527488,1.595699986610836,0.39449846744537354
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,875.6328193624145,20.915551798508453,0.8960840567683483,0.31844455003738403
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,1180.1900780477172,23.741246683882608,0.8366801165341035,0.3159576654434204
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,3539.275705769981,76.41669274656363,3.142957408309166,0.45810699462890625
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,246.1769723431284,0.07650963944939403,0.05708164181921639,0.1305328607559204
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,120.06990268698776,0.047066806449800574,0.03514788982763259,0.08938038349151611
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,283.1291414430077,0.049381475464589306,0.03682470805868114,0.09292811155319214
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,155.85829184838875,0.09423951438994634,0.0701050034124999,0.14201045036315918
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,45.489811868321894,0.07757445778181099,0.05819959743912138,0.13129591941833496
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,41.21097197143198,0.046941626346756124,0.03508330698805801,0.08933037519454956
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,35.21456149064525,0.048603545832185124,0.036437929460074174,0.09289461374282837
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,55.62583540339715,0.09303733348170047,0.06967343057558771,0.14123892784118652
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,216.90536465181933,0.05254652327838757,0.036946867974561134,0.09438693523406982
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,41.19081694004904,0.03613896571392964,0.02534322572670724,0.0670543909072876
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,25.88382667944022,0.03284411243294036,0.02317358987417607,0.06356638669967651
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,78.09038978371134,0.10598240458216779,0.07415989343473718,0.15084326267242432
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,253.6370167465988,0.7880134048826531,0.47915249851313924,0.30729758739471436
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,208.57064329917367,0.4540055635371316,0.2736007168992008,0.2273033857345581
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,132.41425696466226,0.4212111535165336,0.25508403056259343,0.22288388013839722
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,948.53888310336,2.835937200142115,1.7404958907661776,0.44645267724990845
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,703.9906910886045,22.713355970234357,0.9570235379248675,0.3427736759185791
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,492.229364129276,9.420908808605677,0.5452074995558658,0.2484765648841858
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,598.4676197924795,10.729858650695578,0.5160531831597808,0.24935954809188843
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,2937.893144015606,68.74607869806722,3.461809277739095,0.48625653982162476
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,92.47460420774954,0.0298790755854319,0.022848524541010076,0.06028097867965698
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,30.79924491873799,0.017166592717388778,0.013104956807064326,0.03528726100921631
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,46.387214155758386,0.01762596814477361,0.01352722109284138,0.03736382722854614
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,265.91400095049084,0.04112716057563006,0.03143070595179635,0.07651978731155396
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,25.920900191003394,0.030763287465161666,0.02332953255559419,0.061474740505218506
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,21.643780647764544,0.018318012114870417,0.013863924829033378,0.036549389362335205
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,38.281931954527955,0.018276791880887603,0.01391515184368025,0.038337767124176025
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,44.61714392650982,0.04318485410316675,0.032754365969652074,0.07769566774368286
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,39.813126056029006,0.044398650142774,0.03169154885569649,0.08435338735580444
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,38.3924926282913,0.031722966726469425,0.02255771072518044,0.06051820516586304
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.287846980738724,0.027100874758370287,0.01946368555282758,0.05499762296676636
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,74.54678449122561,0.07599665529200236,0.054395652764864084,0.12059235572814941
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,544.5182834623386,0.8724494097609621,0.5302003926664453,0.3317737579345703
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,193.8770687073287,0.4919600243500575,0.30243427552505414,0.250713050365448
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,152.19971508946523,0.47270653897649145,0.28916065583582234,0.2506083846092224
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1771.8274343141961,2.72923788529687,1.6653966276060037,0.4460301399230957
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,1091.2117492455109,31.306744523142356,0.9909051483043291,0.34539294242858887
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,638.6174065777346,13.944768033709034,0.5544464199523167,0.2597582936286926
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,738.4971077345504,12.579528969047336,0.5258936139752994,0.25627219676971436
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,7015.963795995859,100.05681865216155,4.466800297716074,0.49805575609207153
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,64.00530009152389,0.04268849902566492,0.030447093528399263,0.07493126392364502
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,63.09705539394125,0.02549642882999026,0.018062770366547742,0.04623878002166748
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,30.899247304082923,0.026175721518523147,0.018726131923474634,0.04929554462432861
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,86.47999415537062,0.06189638291588481,0.04410402394540875,0.09733390808105469
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,53.428414621075625,0.04346385933494918,0.03088705964332428,0.07567155361175537
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,24.305701678232065,0.025973901597270675,0.0183392735229793,0.04656261205673218
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,40.59115084993974,0.027632921851767148,0.019694998010021243,0.04997283220291138
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,57.82845211243627,0.06297760214339371,0.04475921560910295,0.09816670417785645
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,82.06820644585079,0.04868854173097484,0.03462019418032962,0.08734136819839478
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,47.59414466716258,0.03271428297777222,0.023157814969195428,0.060774266719818115
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,39.358814320204395,0.030241668199668045,0.021546261279373712,0.05897778272628784
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,131.9695818097949,0.07169317612521292,0.05088799759940039,0.1144455075263977
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,137.97135108922797,0.5319071772138148,0.29292563592965515,0.2621021866798401
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,195.37621736512938,0.30198613882970354,0.16339387836956107,0.17547720670700073
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,152.16628073784045,0.28932449368205343,0.15925006063135813,0.1778944730758667
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1119.6994626324536,2.1740243682816773,1.1974367082335446,0.42994654178619385
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,656.0889578675014,16.392683031295668,0.7335713436601707,0.306854784488678
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,974.0439638504425,13.734727144956507,0.5941488818409137,0.26695358753204346
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,339.2531570427461,8.734343742535751,0.4973330429431345,0.2488192319869995
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,5821.51698309052,69.1799034842045,3.0384097838511726,0.4387066960334778
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,136.25512126820408,0.049357275622295305,0.03530756145237907,0.08880388736724854
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,108.4356014057256,0.029602009659947533,0.021072266256569563,0.055645763874053955
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,65.64312028304123,0.02947593671781237,0.021116641546452715,0.05719667673110962
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,129.5484401146937,0.051229399978595914,0.036446602570052604,0.08784842491149902
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,45.102291144838134,0.05177237433238876,0.0370442832562666,0.09084367752075195
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,20.660111833508605,0.03058769419738334,0.021784622959365854,0.05651235580444336
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,42.02137479089877,0.031917693909754505,0.022885229630378083,0.060045480728149414
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,56.33939857716247,0.0520631718514985,0.037255232745172506,0.08942991495132446
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,27.086217474472633,0.0385321513159514,0.029640492224528997,0.07998061180114746
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,31.546143001725813,0.02448499440879001,0.018890862709286204,0.05214869976043701
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,16.130062002443868,0.02285649431477602,0.01767449147129205,0.051088690757751465
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,42.10457250720167,0.037387489766759444,0.028783574497294146,0.07452726364135742
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1318.4623573908207,0.9771024861659108,0.5826713552379278,0.3472457528114319
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,188.0196442680389,0.5521649642686185,0.33111489546046224,0.2631075382232666
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,305.76468792089054,0.5361071145540747,0.3161532914012455,0.2659350633621216
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,906.7607488276724,2.2080075876805507,1.335439255407679,0.4352073073387146
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,554.878973877788,13.580486971089568,1.0566519488087276,0.33812594413757324
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,479.31097255757385,17.552871007021405,0.7457592810769819,0.2821306586265564
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,375.4685541494381,11.76973520158252,0.575970586915931,0.26026594638824463
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1352.2488918834854,38.29176894238215,2.543490541360579,0.4210306406021118
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,50.40664650338098,0.049361412751263746,0.03556704970333951,0.09048402309417725
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,22.84915510123087,0.0294896572669565,0.02119404627210421,0.055754780769348145
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.964325314271456,0.029745482625075096,0.02155413842691685,0.05807429552078247
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,31.0415309579226,0.04636007341268455,0.033273598078238875,0.08292937278747559
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,141.81452888854182,0.051136239640344756,0.036737753169070936,0.09222960472106934
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,627.5787937564512,0.031055713978183276,0.022170969722280373,0.057293713092803955
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,59.40608160446056,0.031804084196723606,0.02285181133584624,0.060542166233062744
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,299.8162267499574,0.05032491985485045,0.03597121903576776,0.08597332239151001
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,99.94562485600126,0.038219964833782406,0.029572398600177064,0.07891672849655151
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,71.59482832955948,0.024134302575745975,0.018638098448464584,0.05142456293106079
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.52557825118303,0.02241888959098665,0.01741006939655779,0.05069911479949951
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,154.34523359524775,0.040920973518342445,0.03172937248260369,0.08205687999725342
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,402.74036668742554,0.7862347913028326,0.4683976759084836,0.31938958168029785
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,127.10066055292712,0.465165799200941,0.279719556583922,0.23852336406707764
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,130.08886045463095,0.43485903422625505,0.25910726165529835,0.23367959260940552
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,415.1245445906681,1.5607289165138092,0.9291064447364566,0.39392369985580444
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,440.7114119807897,17.751023140669915,0.8905138507849861,0.3203893303871155
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,394.22706855516236,10.871766948704549,0.7139302004752648,0.2793233394622803
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,299.4412742314816,8.02960361755505,0.5737834405426439,0.2640385627746582
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1311.2208973366778,44.956702346110404,2.498241394117856,0.4103977680206299
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,46.244408845822285,0.050602815716541,0.036247590514919895,0.09261900186538696
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,27.9797328653692,0.03127518088332066,0.022331875384828143,0.059077560901641846
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.194852978398202,0.030689026529995934,0.02206643430020015,0.06035959720611572
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,39.67877237861719,0.04812212454601363,0.03441604047074959,0.08456778526306152
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,57.20663411166666,0.0542407859338452,0.03866975819507201,0.09572333097457886
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,64.62471534727344,0.03269350666935925,0.023212079362522467,0.06055730581283569
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,28.835683811042475,0.03302599337987547,0.023572152295511063,0.06294983625411987
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,59.634258745997954,0.049718756044292094,0.03555344404569908,0.08636242151260376
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,24.73010975778621,0.03856858168651843,0.029216502958575676,0.07745993137359619
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,29.880920771472244,0.025662061075442034,0.019343169460489345,0.05215001106262207
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,20.96352809566767,0.023556611369885076,0.017880309279283493,0.05002486705780029
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,47.48853297197352,0.05114274785970243,0.03877343917781399,0.09635001420974731
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,1142.2955546413914,2.892877616971912,1.1890341482776894,0.4061884880065918
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,752.269216215568,1.6994127607777234,0.69260810487126,0.33738982677459717
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,604.4897947188238,1.588071866711451,0.6511780403547545,0.33384257555007935
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,2687.570180331291,5.695245178331646,2.3550490241464805,0.4686771631240845
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,2636.5254639493173,43.454263303287036,1.5326827373075023,0.36678385734558105
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,674.3463139626508,23.154909229721913,0.8164860603919819,0.2900364398956299
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,455.23867045876466,20.184642142538248,0.8196733221934955,0.29255610704421997
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,1627.3127379987081,60.802589058606245,2.440644536845557,0.41160184144973755
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,55.312419652099734,0.05767398215328106,0.041006789719546924,0.09925287961959839
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,25.972291603660853,0.03426073343319199,0.02429089738224832,0.06386250257492065
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.25529095652893,0.03610694315693622,0.02569597084084634,0.06677114963531494
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,63.51893121447649,0.06549430418814552,0.046589861218303955,0.10402083396911621
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,40.7700586096331,0.05904795935735688,0.04184415261453212,0.10069000720977783
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,35.74168981439465,0.0370622999668981,0.026141586918560472,0.0657007098197937
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,42.670575732741355,0.03598615275168435,0.02554439476609191,0.06656956672668457
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,51.91840479707181,0.06328745486299826,0.04481762710828666,0.10163700580596924
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,44.618356745060865,0.04869442786877592,0.03415761233205491,0.08709418773651123
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,64.34160838715142,0.03381528747779311,0.023572155646319443,0.06199079751968384
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,42.40781125602344,0.02995058223866742,0.021045284808692825,0.0581699013710022
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,166.8543081196395,0.0887239433987025,0.061976591893301944,0.13174420595169067
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,283.7417629171239,0.7396883929829935,0.43084596307084794,0.2868480086326599
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,269.8104391236207,0.4201445752002048,0.2430085512730083,0.20135128498077393
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,100.35180739301835,0.40072164960047135,0.23227926467829046,0.2045055627822876
