seed,update,parameter_id,shape,method,out_of_subspace_delta_norm_sq,out_of_subspace_fraction,frechet_relative_l2
1,128,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,1.95289146900177
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,29.164105172456456,0.7063485916686906,0.3700798451900482
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,18.73193521817505,0.7266393997849676,0.29242366552352905
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,17.75369396766535,0.7009650169571278,0.2898523509502411
1,128,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,45.35047133749447,0.7208926177549195,0.45681068301200867
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,30.22834883303706,0.7105573484074393,0.3750019669532776
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,18.88774235651863,0.7251631304969882,0.29342564940452576
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,18.177288059863844,0.6997371086048783,0.2930373549461365
1,128,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,44.45783763114526,0.7249433437182529,0.45024409890174866
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,60.23229097792597,0.7551932037705027,0.5232680439949036
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,46.86814815609438,0.7687745960529859,0.4574861526489258
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,37.559193590032145,0.7483310710954066,0.4150972068309784
1,128,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,114.17097605069407,0.7623648159564752,0.7170261144638062
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,329.9989341740761,0.5390173408424214,1.4195176362991333
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,180.3651369422685,0.5416435249667565,1.0469005107879639
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,178.87192531431964,0.5415544728202659,1.042643666267395
1,128,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,758.6764561445386,0.5388439721063389,2.152695894241333
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.501171588897705
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1000347137451172
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.092081904411316
1,128,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.3435375690460205
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,45.69766797348692,0.7387522574403701,0.46092578768730164
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,28.535543826434505,0.7496853965334357,0.3615654706954956
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,27.94638283946234,0.731921256421951,0.3621295988559723
1,128,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,78.79437751332088,0.7436665880812412,0.6032424569129944
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,49.06967627704581,0.7372361096969033,0.4776127338409424
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,31.34635847028182,0.7536542862542422,0.37755486369132996
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,30.272541435007998,0.7264241088602954,0.37792178988456726
1,128,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,80.47856703599858,0.7462511297945807,0.6079533100128174
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,82.26064249457723,0.7593208028472622,0.6028817892074585
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,65.52623923757533,0.776847222605691,0.53197181224823
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,52.76991987408448,0.7555123805463732,0.4840845465660095
1,128,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,160.94163836120794,0.7670314955912542,0.8390278816223145
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,282.6960939444756,0.4545415522508307,1.4877086877822876
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,151.85979357695865,0.45526860393754764,1.089512825012207
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,150.72632394656472,0.45474209289034195,1.0860673189163208
1,128,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,812.3465914607327,0.4507092924516147,2.5326035022735596
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5441793203353882
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1403839588165283
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1190929412841797
1,128,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.5803425312042236
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,81.89503398165553,0.7631590998770501,0.5981213450431824
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,52.80977142301075,0.7778458984014823,0.47574958205223083
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,50.81638452043732,0.7593707832570841,0.47232723236083984
1,128,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,151.12582234637185,0.7723494023464086,0.8076635599136353
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,84.63846795787893,0.762397148478781,0.6063998937606812
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,54.47797320732668,0.7764515015268976,0.48208004236221313
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,53.63186491718384,0.7609786481777611,0.4831600785255432
1,128,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,160.31606348249142,0.7716102259879164,0.829574465751648
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,105.65038804980529,0.772657540973746,0.6732490062713623
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,79.37452570740379,0.7868678935493773,0.5782602429389954
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,68.04101877352063,0.7707764557794146,0.5409471988677979
1,128,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,214.60940116755347,0.7751027101605223,0.9580284953117371
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,229.88828807775067,0.3984949570627404,1.4724555015563965
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,129.14519382288285,0.4082591793475388,1.0903509855270386
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,123.32116877294712,0.4012933404888293,1.074689507484436
1,128,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,751.9574631405859,0.3963214250170157,2.67034912109375
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5423665046691895
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1507617235183716
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.132489800453186
1,128,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.8045637607574463
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,121.9361490434115,0.7881916969033868,0.6998093128204346
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,75.84438138393918,0.7952252502652344,0.5494725704193115
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,75.59233229687052,0.7808637406328556,0.5535803437232971
1,128,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,254.45287726594032,0.7863231160180312,1.012121319770813
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,128.24530591662486,0.7897779421158877,0.7141278386116028
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,82.694228965173,0.800469645605091,0.5696038603782654
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,80.01466502441484,0.7810975652553647,0.5672047734260559
1,128,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,263.02165171563473,0.7904833141316812,1.0222500562667847
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,114.1636901967769,0.7770551209175722,0.6908760070800781
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,88.16979197355957,0.7928238072287712,0.6010817885398865
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,73.97510695001164,0.7753383964637324,0.556748628616333
1,128,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,257.6703140459593,0.7785349461573059,1.0369436740875244
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,178.45607949880264,0.3687669834722028,1.3847047090530396
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,99.63411914412949,0.36891991896431925,1.034440517425537
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,95.83616147642593,0.3687543184205285,1.0147607326507568
1,128,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,799.2476048828041,0.35703608518930013,2.9781880378723145
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5051099061965942
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1275273561477661
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.112519383430481
1,128,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.9640445709228516
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,148.47233918091527,0.7968768232728647,0.7492549419403076
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,92.598718196834,0.8096783224234443,0.5870142579078674
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,90.9007157856894,0.7942794878744431,0.5872180461883545
1,128,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,356.2958820382528,0.7922386937365336,1.1640719175338745
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,157.84179517090294,0.8010747023817172,0.7691847681999207
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,97.88686994983333,0.8086584611871863,0.6028869152069092
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,96.00157834000615,0.7880135457282395,0.6048233509063721
1,128,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,358.1680001691821,0.7939298569212895,1.1638808250427246
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,121.48325861637757,0.7802918950841379,0.7053757905960083
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,93.83162309709942,0.7924690942888553,0.6151404976844788
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,78.04195990887067,0.779361139714876,0.5656992197036743
1,128,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,325.780503252411,0.7767461663703459,1.157747507095337
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,141.0995853463956,0.34266925467159176,1.3054094314575195
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,78.27768879301256,0.3410439460965859,0.9746199250221252
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,74.95872569772838,0.3422235932373706,0.9520890712738037
1,128,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,889.8287930470609,0.3363383937159828,3.3089213371276855
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.3443931341171265
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.0131394863128662
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9853627681732178
1,128,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,3.310375213623047
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,164.18280672465707,0.8056681587082799,0.7822438478469849
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,100.16748910260372,0.8126722757528819,0.6083620190620422
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,98.28706976847516,0.8009011086980787,0.6070370078086853
1,128,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,389.6398874409685,0.8056454373180101,1.2050807476043701
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,165.01138060217016,0.8063096333807661,0.7823688983917236
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,102.8919442785677,0.8130687758711543,0.6152230501174927
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,99.32952970982288,0.8010365224814398,0.6090018153190613
1,128,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,390.26556363973594,0.808714657110477,1.2014009952545166
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,112.10729756622656,0.7790226902918826,0.682145893573761
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,83.31492145529539,0.7944706152348746,0.5823148488998413
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,70.01935647994506,0.780051996467846,0.5387442708015442
1,128,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,303.6422063178156,0.784919302501044,1.118417501449585
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,278.4369725302008,0.6065049037824015,1.1853508949279785
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,154.54480670575478,0.6092657837635386,0.8810985088348389
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,150.03122612279628,0.6078095849710414,0.8691759705543518
1,512,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,648.9281768124262,0.6030829388697927,1.8147233724594116
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.357010006904602
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.031240463256836
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9984728097915649
1,512,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.1483418941497803
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,30.268314735437446,0.7145756895085853,0.36927828192710876
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,18.874059950515157,0.7276028737429504,0.28898096084594727
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,17.815957271612135,0.7066497941071043,0.2848958969116211
1,512,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,38.98740717671735,0.7279459821262934,0.41523730754852295
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,30.776925742497113,0.7141549050398135,0.37284228205680847
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,19.290170266594814,0.7300527612538027,0.29194405674934387
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,18.390568054615336,0.7068153317382314,0.28970322012901306
1,512,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,38.88198301156821,0.7286447952196815,0.4148823916912079
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,45.19806680582386,0.7432804727298685,0.452864408493042
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,32.80171154452014,0.7601508361912933,0.3814898431301117
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,27.656612281181715,0.7401136258874348,0.3550053536891937
1,512,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,73.61512191205446,0.748391473359206,0.5759751200675964
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,394.5115696162756,0.6221277813712219,1.4148560762405396
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,213.17131537488683,0.6250616210789379,1.0375884771347046
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,207.77787270792325,0.6246296224118136,1.0247325897216797
1,512,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,918.0092809060206,0.6144909128313786,2.1716408729553223
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5165315866470337
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1295793056488037
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1047276258468628
1,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.4184610843658447
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,37.998187208581925,0.7243507128293863,0.4149076044559479
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,24.190638768684973,0.7421344938211312,0.3270595073699951
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,22.874216246839044,0.7154844766058813,0.323904812335968
1,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,46.31181391073036,0.7408439069621393,0.4529256820678711
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,39.724842479863845,0.7254375311455133,0.42649033665657043
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,25.53228586613266,0.7459919768148284,0.3371753990650177
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,24.464888766692305,0.7164546305190795,0.33678704500198364
1,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,50.34256636225093,0.7403592930165279,0.475252628326416
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,48.114484369870915,0.73900742261213,0.4658575654029846
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,35.25794147445378,0.755344830012294,0.3944531977176666
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.172996471194164,0.7362330620539795,0.3696078658103943
1,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,62.2382309994275,0.7468017355777985,0.527066707611084
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,426.52608452746546,0.6178657831556997,1.4981802701950073
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,238.9693237388873,0.6227282418901362,1.1170179843902588
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,228.6373440270458,0.6204626238002479,1.0945966243743896
1,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1148.072298828701,0.6199848306336031,2.4537620544433594
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.6307826042175293
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.2116093635559082
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1847480535507202
1,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.5372397899627686
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,48.9994033373319,0.7362718821036939,0.472878098487854
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,31.038423248174208,0.754393193966197,0.3718124032020569
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,29.703325354320253,0.7290172641946775,0.3700041174888611
1,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,57.34984414490101,0.7512544295054491,0.506460428237915
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,52.9951125695341,0.7415407053122209,0.4906840920448303
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,33.601953425529175,0.754614937181324,0.3873210847377777
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,32.75207411769802,0.7355890329405751,0.38730520009994507
1,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,62.70812366000149,0.7481972227426837,0.5313802361488342
1,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,49.20431727447435,0.7393288214707204,0.4718601703643799
1,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,35.3789920000163,0.7575654481970573,0.39526936411857605
1,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,31.54187961444685,0.7397468512461489,0.37768760323524475
1,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,63.91036813311064,0.7489563030320547,0.5343034267425537
1,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,385.4197747406153,0.5651474950085972,1.5235322713851929
1,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,214.93738744294242,0.5704854856320252,1.1323983669281006
1,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,209.5182602380554,0.5711092633866789,1.1174211502075195
1,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1092.200324241831,0.5686246728617572,2.5568418502807617
1,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.660658597946167
1,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.2276999950408936
1,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.2072728872299194
1,512,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.6212103366851807
1,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,63.90533928655743,0.7576098522722208,0.533306360244751
1,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,40.6829859880108,0.7707848367306985,0.42186239361763
1,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,38.53329319744151,0.7503404749072249,0.4161212146282196
1,512,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,76.30534131005189,0.7687591247741639,0.5785132646560669
1,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,66.48434731825535,0.7586183186466132,0.5428383350372314
1,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,42.6935239536116,0.7699267419641176,0.4317961633205414
1,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,41.23844787985082,0.7533893788351563,0.42900651693344116
1,512,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,77.89548347050447,0.7687058062797757,0.5837118625640869
1,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,48.346985581215385,0.7388718269950143,0.46705326437950134
1,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,36.50120462948222,0.7583043302275703,0.40058815479278564
1,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.39445812972865,0.732825117767398,0.37184616923332214
1,512,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,69.15420249786774,0.7481746499617027,0.5551036596298218
1,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,417.54214483668017,0.5598773628206837,1.6183217763900757
1,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,227.37608921766952,0.5595978090986711,1.194525957107544
1,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,223.68990374529696,0.5611736771527575,1.1831388473510742
1,512,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1287.1749182092044,0.5811573123709098,2.7889010906219482
1,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.7047011852264404
1,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.2690616846084595
1,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.2457664012908936
1,512,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.5532071590423584
1,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,83.38124972134501,0.7725979015523975,0.6006800532341003
1,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,52.543075220213126,0.7871229443982923,0.47241339087486267
1,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,50.31063138093,0.7674893339144644,0.4681439995765686
1,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,99.56247484293431,0.7794526980721604,0.6534896492958069
1,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,88.04485656416902,0.7708146357106936,0.6161786317825317
