seed,update,parameter_id,shape,method,magnitude_only,symmetric_only,skew_only,out_of_subspace_only,orientation_plus_outside,all_channels
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.003518402576446533,0.21701163053512573,0.2737736105918884,0.0,0.2737736105918884,0.37336158752441406
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0030246376991271973,0.2107810378074646,0.2621230483055115,0.0,0.2621230483055115,0.3625984787940979
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.00994873046875,0.4368618130683899,0.5087011754512787,0.0,0.5087011754512787,0.6017650663852692
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006502866744995117,0.012006878852844238,0.027367115020751953,0.11888253688812256,0.1377795934677124,0.14631932973861694
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00023937225341796875,0.007367312908172607,0.017117321491241455,0.08184933662414551,0.09515535831451416,0.10067689418792725
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0004968643188476562,0.007573485374450684,0.017912328243255615,0.07882237434387207,0.09288549423217773,0.09912967681884766
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0003318190574645996,0.014196038246154785,0.033305227756500244,0.13754254579544067,0.15918630361557007,0.167746901512146
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006805658340454102,0.01191854476928711,0.0278816819190979,0.12014621496200562,0.13932138681411743,0.1472209095954895
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.0002455711364746094,0.007161915302276611,0.017087280750274658,0.08195841312408447,0.09523677825927734,0.10044974088668823
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.000522613525390625,0.007561802864074707,0.017728745937347412,0.07860291004180908,0.09253251552581787,0.09853863716125488
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0002783536911010742,0.013992071151733398,0.033108413219451904,0.13740307092666626,0.15892887115478516,0.16741490364074707
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.00112074613571167,0.007411181926727295,0.017970800399780273,0.07167643308639526,0.08611148595809937,0.09242892265319824
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00028336048126220703,0.0049620866775512695,0.012429535388946533,0.05388379096984863,0.06443524360656738,0.0687299370765686
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0008342862129211426,0.004893362522125244,0.01138240098953247,0.046080708503723145,0.05598020553588867,0.06052631139755249
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0004290342330932617,0.014723658561706543,0.03513050079345703,0.13474780321121216,0.1578107476234436,0.16704702377319336
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.001755058765411377,0.09048211574554443,0.17776793241500854,0.2218085527420044,0.3148840665817261,0.3487388491630554
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0007444620132446289,0.055715978145599365,0.1138961911201477,0.14794719219207764,0.2217419147491455,0.249977707862854
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0011948347091674805,0.05173593759536743,0.10738372802734375,0.1391633152961731,0.21054911613464355,0.2382259964942932
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.00401914119720459,0.24602389335632324,0.39593052864074707,0.44036561250686646,0.5497795641422272,0.5803864598274231
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004015147686004639,0.22202670574188232,0.28517013788223267,0.0,0.28517013788223267,0.38346636295318604
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.002027750015258789,0.1406632661819458,0.195534348487854,0.0,0.195534348487854,0.2747457027435303
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0020581483840942383,0.13702797889709473,0.1878364086151123,0.0,0.1878364086151123,0.2674024701118469
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.01220238208770752,0.44769126176834106,0.5265812277793884,0.0,0.5265812277793884,0.6191618740558624
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006851553916931152,0.0056008100509643555,0.011226654052734375,0.040790855884552,0.05071645975112915,0.0563618540763855
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00011080503463745117,0.0031621456146240234,0.0064830780029296875,0.02561277151107788,0.031617701053619385,0.03466296195983887
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0005353689193725586,0.0034314990043640137,0.006690323352813721,0.024615049362182617,0.030830800533294678,0.034507691860198975
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00012362003326416016,0.007809460163116455,0.015349268913269043,0.056622087955474854,0.06954604387283325,0.076016366481781
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0007675886154174805,0.005531728267669678,0.011458158493041992,0.04169905185699463,0.051801860332489014,0.05745387077331543
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.0001074075698852539,0.0033537745475769043,0.0068528056144714355,0.026614129543304443,0.03294539451599121,0.03610724210739136
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.0006260275840759277,0.0034813880920410156,0.006878077983856201,0.025286972522735596,0.03166550397872925,0.03545564413070679
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00012803077697753906,0.0078582763671875,0.015977323055267334,0.05737870931625366,0.07080310583114624,0.07749676704406738
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0006521344184875488,0.006509721279144287,0.015473544597625732,0.06092900037765503,0.07378298044204712,0.07946741580963135
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00022208690643310547,0.004529714584350586,0.011084914207458496,0.04664874076843262,0.056274354457855225,0.060354411602020264
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0005010366439819336,0.004295706748962402,0.009586095809936523,0.038449645042419434,0.046986401081085205,0.051096975803375244
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00021898746490478516,0.01070636510848999,0.02613002061843872,0.09487104415893555,0.11438906192779541,0.12204915285110474
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0021376609802246094,0.10154455900192261,0.19159817695617676,0.27849602699279785,0.3612765669822693,0.3927728533744812
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.000770270824432373,0.06168770790100098,0.12375867366790771,0.18993926048278809,0.2600429058074951,0.28762656450271606
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0011527538299560547,0.05820262432098389,0.11926025152206421,0.18123400211334229,0.2506483793258667,0.277033269405365
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.00440526008605957,0.24361896514892578,0.3874788284301758,0.48305410146713257,0.5699645578861237,0.5973177254199982
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004576683044433594,0.22664016485214233,0.2912796139717102,1.1920928955078125e-07,0.2912796139717102,0.3886799216270447
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0018408894538879395,0.15107065439224243,0.19792968034744263,1.1920928955078125e-07,0.19792968034744263,0.2846280336380005
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.002492189407348633,0.14464688301086426,0.19046032428741455,1.1920928955078125e-07,0.19046032428741455,0.2750818133354187
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.015296697616577148,0.5068858563899994,0.5723054707050323,1.1920928955078125e-07,0.5723054707050323,0.6589774787425995
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0009236931800842285,0.006038188934326172,0.01487666368484497,0.053318023681640625,0.06597661972045898,0.07187950611114502
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00018411874771118164,0.0036351680755615234,0.008904635906219482,0.035101354122161865,0.0431140661239624,0.046581268310546875
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0007644891738891602,0.004008889198303223,0.009227097034454346,0.0338442325592041,0.04217851161956787,0.046494901180267334
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00016671419143676758,0.008862316608428955,0.021341562271118164,0.07753229141235352,0.09436911344528198,0.10122066736221313
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0008669495582580566,0.00619053840637207,0.01509028673171997,0.05371272563934326,0.06653368473052979,0.07258254289627075
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00017124414443969727,0.0036449432373046875,0.009039759635925293,0.03515344858169556,0.04328542947769165,0.046701908111572266
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.000737309455871582,0.004080653190612793,0.009699046611785889,0.03404974937438965,0.0428047776222229,0.04718202352523804
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00016945600509643555,0.008973240852355957,0.021649956703186035,0.07770532369613647,0.09477663040161133,0.10164898633956909
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0006908178329467773,0.007081389427185059,0.01686638593673706,0.06334775686264038,0.07725721597671509,0.08314228057861328
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.000209808349609375,0.004712820053100586,0.01137453317642212,0.04708749055862427,0.056951165199279785,0.06114274263381958
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.000559389591217041,0.004572808742523193,0.010594666004180908,0.04135614633560181,0.05070900917053223,0.05477762222290039
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00026291608810424805,0.010164916515350342,0.024505317211151123,0.08989667892456055,0.10849124193191528,0.11623364686965942
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.001391768455505371,0.05997657775878906,0.12054175138473511,0.16974037885665894,0.24268603324890137,0.27154988050460815
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0005205273628234863,0.03519660234451294,0.07287359237670898,0.1069866418838501,0.1600353717803955,0.1820129156112671
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0009621977806091309,0.03386187553405762,0.07121968269348145,0.10481661558151245,0.15699130296707153,0.17886805534362793
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.003517329692840576,0.19218850135803223,0.32540321350097656,0.41676223278045654,0.5083577036857605,0.5411265790462494
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004132747650146484,0.1792205572128296,0.24049556255340576,0.0,0.24049556255340576,0.33040302991867065
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0021595358848571777,0.154133141040802,0.2079792022705078,0.0,0.2079792022705078,0.29373592138290405
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0032051801681518555,0.13092666864395142,0.18277490139007568,0.0,0.18277490139007568,0.26054948568344116
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.010038495063781738,0.4316481351852417,0.5023819208145142,0.0,0.5023819208145142,0.5994286835193634
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.000525057315826416,0.0071173906326293945,0.0171930193901062,0.06636977195739746,0.08041316270828247,0.08649295568466187
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00011724233627319336,0.004197537899017334,0.010364890098571777,0.04361128807067871,0.05269807577133179,0.056319355964660645
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.0003891587257385254,0.004367828369140625,0.010385692119598389,0.040829479694366455,0.05001187324523926,0.05393683910369873
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0001513957977294922,0.007275283336639404,0.01773446798324585,0.07084298133850098,0.08512461185455322,0.09067225456237793
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.00045549869537353516,0.007364928722381592,0.018016815185546875,0.06797152757644653,0.08261376619338989,0.08871829509735107
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00014889240264892578,0.004393339157104492,0.010711908340454102,0.04412275552749634,0.053495049476623535,0.05745631456375122
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.00034427642822265625,0.004607200622558594,0.011243879795074463,0.04288965463638306,0.05276679992675781,0.05689990520477295
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.0001379251480102539,0.007427394390106201,0.018116414546966553,0.07211184501647949,0.08664435148239136,0.0925711989402771
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0004208683967590332,0.007079601287841797,0.014492332935333252,0.05628293752670288,0.0684969425201416,0.07444125413894653
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00012451410293579102,0.004521191120147705,0.009308159351348877,0.039231061935424805,0.04749959707260132,0.05166935920715332
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.00028133392333984375,0.004373669624328613,0.008715569972991943,0.03518491983413696,0.0430261492729187,0.04685276746749878
1,2048,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00011795759201049805,0.006779372692108154,0.01408296823501587,0.05634254217147827,0.06820839643478394,0.07377904653549194
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0022536516189575195,0.10638415813446045,0.20511269569396973,0.28789323568344116,0.3743497133255005,0.4045158624649048
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0009244680404663086,0.06469428539276123,0.1332513689994812,0.1953936219215393,0.26985347270965576,0.2959752082824707
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0011699795722961426,0.06287884712219238,0.1283382773399353,0.19249999523162842,0.26473772525787354,0.29231101274490356
1,2048,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.0032692551612854004,0.20653373003005981,0.34564054012298584,0.4379556179046631,0.5286511480808258,0.5578055083751678
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.004639983177185059,0.2258862853050232,0.3026987910270691,0.0,0.3026987910270691,0.3945804834365845
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0029016733169555664,0.17728859186172485,0.24315237998962402,0.0,0.24315237998962402,0.3312762975692749
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0029753446578979492,0.14329838752746582,0.20342546701431274,0.0,0.20342546701431274,0.2819969654083252
1,2048,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.009304344654083252,0.3855627775192261,0.4687669277191162,0.0,0.4687669277191162,0.5637794137001038
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.00042808055877685547,0.007217824459075928,0.01731806993484497,0.06625473499298096,0.08040529489517212,0.08636307716369629
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00010246038436889648,0.004218459129333496,0.010425388813018799,0.043386995792388916,0.052532315254211426,0.05616939067840576
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.00031769275665283203,0.004541456699371338,0.010600268840789795,0.040988922119140625,0.05035489797592163,0.05425000190734863
1,2048,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.00014263391494750977,0.00689321756362915,0.0162276029586792,0.0656924843788147,0.07897371053695679,0.08447510004043579
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.00046062469482421875,0.007507920265197754,0.017872095108032227,0.06808710098266602,0.0826062560081482,0.08863365650177002
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00012218952178955078,0.004393339157104492,0.010898590087890625,0.044585227966308594,0.054110050201416016,0.05797523260116577
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.00031632184982299805,0.004687845706939697,0.011228621006011963,0.04290348291397095,0.05276840925216675,0.05682957172393799
1,2048,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.000141143798828125,0.007074713706970215,0.01750802993774414,0.06841826438903809,0.08262699842453003,0.08835411071777344
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0003904104232788086,0.007061004638671875,0.01446068286895752,0.055656254291534424,0.067868173122406,0.07373082637786865
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.0001252293586730957,0.004503726959228516,0.00918513536453247,0.03854048252105713,0.046717822551727295,0.05086112022399902
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0002816915512084961,0.004481852054595947,0.008586227893829346,0.03475618362426758,0.042489826679229736,0.04640161991119385
1,2048,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00013065338134765625,0.007416248321533203,0.015490531921386719,0.06133747100830078,0.07418912649154663,0.08057177066802979
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0021065473556518555,0.08733189105987549,0.174760639667511,0.23808860778808594,0.3244202136993408,0.3561977744102478
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0008918642997741699,0.0550539493560791,0.11601686477661133,0.1582600474357605,0.23101896047592163,0.2582882046699524
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0011387467384338379,0.04921114444732666,0.10881054401397705,0.15163737535476685,0.22115492820739746,0.24617648124694824
1,2048,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.0026381611824035645,0.1518470048904419,0.28001487255096436,0.36192262172698975,0.4564923644065857,0.4892076253890991
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.005189776420593262,0.20357757806777954,0.2727051377296448,0.0,0.2727051377296448,0.36379218101501465
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.00324934720993042,0.17463743686676025,0.23615723848342896,0.0,0.23615723848342896,0.32302069664001465
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0035156607627868652,0.14560526609420776,0.20287221670150757,0.0,0.20287221670150757,0.28264325857162476
1,2048,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.013150215148925781,0.38809317350387573,0.4653424620628357,0.0,0.4653424620628357,0.5633448958396912
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0004487037658691406,0.007393538951873779,0.01764005422592163,0.06934952735900879,0.08362174034118652,0.08970522880554199
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00011682510375976562,0.004424095153808594,0.010975956916809082,0.04640471935272217,0.055941998958587646,0.05985301733016968
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.00032967329025268555,0.004659533500671387,0.010847985744476318,0.042956531047821045,0.05248391628265381,0.056618332862854004
1,2048,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0001367330551147461,0.006785154342651367,0.01677161455154419,0.06699007749557495,0.08065962791442871,0.08627337217330933
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0003936290740966797,0.007495880126953125,0.01878577470779419,0.0720093846321106,0.08708465099334717,0.09297299385070801
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00013709068298339844,0.00458759069442749,0.011402010917663574,0.04768717288970947,0.0575563907623291,0.06151968240737915
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.00029009580612182617,0.004737913608551025,0.01157611608505249,0.045269131660461426,0.055364251136779785,0.059526145458221436
1,2048,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00014960765838623047,0.0069727301597595215,0.017310500144958496,0.06871926784515381,0.08275312185287476,0.08841782808303833
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0004553794860839844,0.007031440734863281,0.014288544654846191,0.05354011058807373,0.06568741798400879,0.07189750671386719
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00014734268188476562,0.004557192325592041,0.009526431560516357,0.038752079010009766,0.04722917079925537,0.05146002769470215
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0003261566162109375,0.004469335079193115,0.008814692497253418,0.03388696908950806,0.04184788465499878,0.045847952365875244
1,2048,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.0001747608184814453,0.009244740009307861,0.018834173679351807,0.07134741544723511,0.0864948034286499,0.0937187671661377
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0037980079650878906,0.21985381841659546,0.3241122364997864,0.38866227865219116,0.49132537841796875,0.5317211449146271
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0019188523292541504,0.14884144067764282,0.23136043548583984,0.28512144088745117,0.38562995195388794,0.42647820711135864
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0020644068717956543,0.14094394445419312,0.2217770218849182,0.2743186354637146,0.3737877607345581,0.4128810167312622
1,2048,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.006549715995788574,0.3427956700325012,0.454051673412323,0.5133295357227325,0.6100749373435974,0.6454292833805084
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.006286025047302246,0.30375850200653076,0.3716375231742859,0.0,0.3716375231742859,0.4733723998069763
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0033487677574157715,0.20351606607437134,0.2580333948135376,0.0,0.2580333948135376,0.35448193550109863
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.004984021186828613,0.20061451196670532,0.2586830258369446,0.0,0.2586830258369446,0.3523285984992981
1,2048,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.011351704597473145,0.3891596794128418,0.46088558435440063,0.0,0.46088558435440063,0.5598775744438171
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0006955265998840332,0.007890820503234863,0.01988750696182251,0.07831436395645142,0.09396088123321533,0.10039281845092773
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,0.00016176700592041016,0.004713296890258789,0.011921882629394531,0.05237257480621338,0.06254112720489502,0.06649315357208252
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,0.000538945198059082,0.005009353160858154,0.01259922981262207,0.050253450870513916,0.06107252836227417,0.06573128700256348
1,2048,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,0.0003153681755065918,0.008896887302398682,0.022504866123199463,0.08732348680496216,0.1045333743095398,0.1112058162689209
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.0004895329475402832,0.008036553859710693,0.020280897617340088,0.07952553033828735,0.09541964530944824,0.10183876752853394
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.00017821788787841797,0.004965007305145264,0.012814819812774658,0.05356043577194214,0.06445181369781494,0.06859695911407471
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.00040209293365478516,0.005024433135986328,0.012526869773864746,0.04970604181289673,0.060479700565338135,0.06491619348526001
1,2048,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.00025027990341186523,0.008298993110656738,0.021676182746887207,0.08433449268341064,0.10106891393661499,0.10756087303161621
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.0010118484497070312,0.006911754608154297,0.01664835214614868,0.06342065334320068,0.07714450359344482,0.08345258235931396
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,0.00029015541076660156,0.0047263503074646,0.011575758457183838,0.04829305410385132,0.058291852474212646,0.06267499923706055
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,0.0007638335227966309,0.0046329498291015625,0.010354578495025635,0.04085564613342285,0.050006330013275146,0.054565250873565674
1,2048,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.00023281574249267578,0.012202084064483643,0.029613196849822998,0.11092007160186768,0.13192826509475708,0.1398753523826599
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,0.0018367767333984375,0.08695405721664429,0.16400301456451416,0.19236022233963013,0.28642791509628296,0.3213505148887634
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,0.0007591843605041504,0.05029851198196411,0.1030588150024414,0.12090939283370972,0.19339221715927124,0.22030669450759888
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,0.0012172460556030273,0.04865455627441406,0.09916222095489502,0.11805552244186401,0.1883346438407898,0.2156338095664978
1,4096,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,0.004564106464385986,0.24715816974639893,0.3903716802597046,0.41130149364471436,0.5325363874435425,0.5676458179950714
1,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0037790536880493164,0.19094741344451904,0.2527710199356079,0.0,0.2527710199356079,0.3459125757217407
1,4096,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0014148950576782227,0.12212258577346802,0.1669711470603943,0.0,0.1669711470603943,0.2435399293899536
