seed,update,parameter_id,shape,method,channel,delta_norm_sq,fraction_of_total_derivative_energy
1,4096,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,668.3233868195869,0.4594868402845248
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,1.9229487971808048,0.005689586728595909
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,135.99442304829483,0.4023778821739912
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,200.0598950652528,0.5919336622776067
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,0.8250230159846158,0.00434156896747849
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,76.68865876638719,0.40356340927087836
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,112.51553499752747,0.5920973665462131
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,0.9797273617869636,0.0054494310779112515
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,73.58587947956241,0.40929874388723536
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,105.2199041301559,0.5852532428367497
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,8.340607528323924,0.004201113391272107
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,819.6726940283961,0.4128641612315226
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,1157.322217114287,0.5829361767502567
1,4096,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.556691843219976,0.01222337407956024
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,3.610619770545897,0.07927897031715442
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,8.564064810709352,0.18804257525564969
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,32.8121744967205,0.7204622954727514
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.11004575929939624,0.003898136192210015
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,2.1551770712337213,0.07634254873139344
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,5.14533838969987,0.18226263261529158
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,20.81994028414647,0.7375019560769925
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.48793456998197826,0.017174530821250415
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,2.329827390070139,0.08200626637385197
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,5.3881444692281955,0.18965422609742022
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,20.204561888114192,0.7111688579271913
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.1011851839537765,0.0014882925197100352
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,5.317809603411725,0.07821754079742887
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,12.771849210801115,0.1878560368283086
1,4096,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,49.797040268832326,0.7324448070347801
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.5578016590508953,0.012332203194055811
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,3.503784369282537,0.07746370074207039
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,8.716471643090143,0.1927088198710524
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,32.453581607497526,0.7175026396291417
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.11333447256879309,0.00405086071167567
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,2.076447506980543,0.07421748595317035
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,5.076827274410885,0.18145864783895674
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,20.711452353736117,0.7402796935466046
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.4827697455718282,0.017072424423371448
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,2.2678359548259026,0.08019860046844862
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,5.445791576130591,0.1925822112129219
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,20.081439696267125,0.7101498481867956
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.12289674425073396,0.0016878697348717447
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,5.662157873875665,0.07776434573305147
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,13.836425303100219,0.19003012366437844
1,4096,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,53.19064944481071,0.730522911110661
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.4293755975777522,0.007779684615924807
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,4.103126765209918,0.07434291178299343
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,10.047977921989684,0.18205529075671345
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,40.61174236481472,0.7358279070441086
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.1310902164766148,0.0033860378728423337
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,2.715741576048094,0.07014714046941695
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,6.717844686288485,0.1735207793764171
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,29.1505257099701,0.7529530938323752
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.3082890442990697,0.008897942970255429
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,2.751009679140652,0.07940057452015031
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,6.220445690221437,0.1795366135277501
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,25.367677910264025,0.7321705247312249
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.157467791661717,0.0019110709064677934
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,6.094275981250472,0.07396175053228181
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,15.209763350347975,0.18458972419930605
1,4096,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,60.93668549317293,0.7395437857714796
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,0.739402909676852,0.003820245900214799
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,31.992331678426456,0.1652936069540692
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,68.74646313685732,0.3551898302207464
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,92.07123492716477,0.47570107333217915
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.29907214883754596,0.0027726017730061157
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,18.42218280127219,0.17078613604102247
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,38.12801170616039,0.3534725425573522
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,51.018189528502276,0.47297323837106564
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.5578720350239733,0.005328054395030012
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,17.517402453258928,0.1673030144387591
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,37.006550750320734,0.35343753224998004
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,49.62346559991424,0.4739375831500172
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,2.6727674686902763,0.0020463341493685287
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,215.2141291247869,0.16477304030884013
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,431.41279291768154,0.3302998637043823
1,4096,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,656.8306561849618,0.5028851248186087
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,2.094196084774117,0.008283617592232369
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,101.34855139419518,0.40088540389319605
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,149.36911033290085,0.5908312975492809
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,1.1018617570300002,0.005580287850964853
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,79.75980436407397,0.40393694077183334
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,116.59488675818343,0.5904851728542196
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,1.941310860086944,0.010984275557648915
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,70.46909735387449,0.39872644796262996
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,104.32513157162477,0.5902897966167988
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,7.290151521569552,0.004650513822689637
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,635.0738320478141,0.4051245883749441
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,925.2394492471258,0.5902262573405491
1,4096,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.28285668431117983,0.005192737332643635
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,4.095634094051087,0.07518843725690445
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,9.638877901129742,0.1769523716361114
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,40.454588381545626,0.7426731027309877
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.06825589281660906,0.002085413461294287
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,2.4041273795799936,0.07345299274764294
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,5.634607102306596,0.1721534217100632
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,24.62331981838995,0.7523131042911154
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.21231438902082833,0.006644271028275238
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,2.4902044775184002,0.07792968503342296
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,5.64421024024129,0.1766326943250684
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,23.607933158148867,0.7387982842027675
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.07664621717730177,0.0013964853807175732
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,3.9404101525178463,0.07179382590132403
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,9.49966455384883,0.17308281034252387
1,4096,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,41.3686675365588,0.753732428841621
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.3035018574282837,0.005457185572365081
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,4.215509134916707,0.07579794017134346
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,10.066111654677863,0.1809960563575938
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,41.030267501960644,0.7377542455234842
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.06818856551787879,0.0019941456679156834
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,2.524703014070482,0.07383386847993247
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,5.989801653703367,0.1751692080437585
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,25.611848223121413,0.749007634836668
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.23283465715581667,0.007005856464276202
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,2.648676591340035,0.07969710457150073
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,6.12246234626271,0.18422125352733681
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,24.230468474437902,0.729080396654518
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.08017137032887393,0.0014007426400629848
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,4.211984068811069,0.07359117924824571
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,10.033958757817265,0.17531188282116864
1,4096,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,42.90915894658929,0.7497026474559442
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.23577757911627184,0.004758478970941087
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,4.222346016675705,0.08521567149724624
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,8.650599692742517,0.17458698523511917
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,36.44061584004543,0.7354469615513657
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.08086639101265929,0.002528258741059076
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,2.677074883600645,0.08369778705560738
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,5.3581275643148,0.16751993851274735
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,23.869113108596093,0.7462592691775837
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.15933036788791813,0.005423138383775657
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,2.5688586718525026,0.0874364143539686
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,5.064686196830022,0.17238706267928225
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,21.586990528933725,0.734757839823825
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.06682702423659859,0.0014269016792906718
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,3.8973578430530025,0.08321702955618625
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,7.959882873607975,0.16996073622993907
1,4096,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,34.909867489466656,0.7454012671307032
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,0.8490787447511251,0.002346051716352614
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,52.28617142632471,0.14446959481030341
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,121.47394907928087,0.3356392660766807
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,187.3100309770027,0.517548015870381
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.4446812596891382,0.0021255085338553904
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,29.54164632562324,0.14120455944814278
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,70.91595740122408,0.3389674499622474
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,108.30986857962964,0.5177046366372471
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.6452879916609632,0.003252583168213537
1,4096,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,28.132492154811047,0.14180222109373136
