k,a1,a2,calibration_mean_update_cosine,calibration_count,selected,seed,update,parameter_id,parameter_name,shape,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,calibration_role
4,,,,,,1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3934077024459839,0.9263359308242798,0.1986997127532959,0.9805148243904114,0.5292105078697205,1.0069830417633057,1.0714975595474243,0.4922367334365845,1.0077342987060547,0.0063102999702095985,0.009791092947125435,138334.0625,166,384,0.3934077024459839,0.9263359308242798,0.0003447050112299621,0.0003245391708333045,0.5562472939491272,0.00015751633327454329,3.193313386873342e-05,0.0004270998470019549,0.00042909616604447365,0.001225088955834508,0.6318776607513428,0.6331027150154114,0.3349679410457611,0.4729485511779785,0.18032830953598022,3.1147639674600214e-05,0.016065362840890884,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3936310112476349,0.9259389042854309,0.17730362713336945,0.9844236373901367,0.5552393198013306,0.9805843830108643,1.0746947526931763,0.51478111743927,0.9851080179214478,0.005624773446470499,0.00872808787971735,138334.0625,166,384,0.3936310112476349,0.9259389042854309,0.0003076204739045352,0.00028947810642421246,0.5466850996017456,0.0001403615897288546,2.836950443452224e-05,0.0003791719791479409,0.00036941972211934626,0.001090278965421021,0.6325648427009583,0.6336550712585449,0.33510392904281616,0.4711494445800781,0.18057946860790253,2.207337638537865e-05,0.012806668877601624,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3463115394115448,0.940814733505249,0.2825148105621338,0.9604314565658569,0.8351795673370361,0.580496609210968,1.0208978652954102,0.8267172574996948,0.5887094736099243,0.0013644626596942544,0.0023590705823153257,64.4627456665039,0,384,0.3463115394115448,0.940814733505249,8.574374805903062e-05,7.593457121402025e-05,0.3830362856388092,3.504556298139505e-05,7.1209333327715285e-06,9.913921530824155e-05,8.56728438520804e-05,0.0,0.0,0.0,0.6882629990577698,0.2633478045463562,0.001263357000425458,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3486252427101135,0.9399875402450562,0.26493576169013977,0.9651454091072083,0.8496934771537781,0.5538628697395325,1.0191987752914429,0.8409967422485352,0.5639328956604004,0.0012821649434044957,0.0021687529515475035,64.4627456665039,0,384,0.3486252427101135,0.9399875402450562,8.044597780099139e-05,7.142900722101331e-05,0.3847859799861908,3.277811629232019e-05,6.635776117036585e-06,9.308876178693026e-05,7.918472692836076e-05,0.0,0.0,0.0,0.6820067167282104,0.26711198687553406,0.001413555582985282,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3468340039253235,0.940733790397644,0.28760987520217896,0.9590840935707092,0.8312683701515198,0.586613118648529,1.0186477899551392,0.8227706551551819,0.5953721404075623,0.0013589415466412902,0.002683504717424512,63.516273498535156,0,384,0.3468340039253235,0.940733790397644,8.459890523226932e-05,7.429189281538129e-05,0.39101919531822205,3.508430745569058e-05,7.085960078256903e-06,9.807374590309337e-05,8.400520164286718e-05,0.0,0.0,0.0,0.6770855784416199,0.27688828110694885,0.0013203112175688148,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3459964692592621,0.9409812688827515,0.26718488335609436,0.9646239280700684,0.8471686244010925,0.5579094886779785,1.0173020362854004,0.8381516933441162,0.5689526200294495,0.0012623068178072572,0.002418510615825653,63.516273498535156,0,384,0.3459964692592621,0.9409812688827515,7.866268424550071e-05,6.925163324922323e-05,0.38774871826171875,3.251175076002255e-05,6.594146725547034e-06,9.106547804549336e-05,7.871725392760709e-05,0.0,0.0,0.0,0.67928546667099,0.2747291326522827,0.001148571609519422,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.36546286940574646,0.9339471459388733,0.3292091190814972,0.9463070034980774,0.8378252387046814,0.5745733380317688,1.0169169902801514,0.8361551761627197,0.5724529027938843,0.004020203836262226,0.006383081898093224,32.40563201904297,0,384,0.36546286940574646,0.9339471459388733,0.00024076912086457014,0.0002196186687797308,0.4230143129825592,0.00010125529661308974,2.0524450519587845e-05,0.0002817506901919842,0.00024841484264470637,0.0,0.0,0.0,0.7153834104537964,0.22454696893692017,4.011709097540006e-05,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.35940417647361755,0.9359904527664185,0.30535101890563965,0.9536758065223694,0.8550338745117188,0.5424588918685913,1.0141938924789429,0.8531336188316345,0.5419799089431763,0.003666418371722102,0.005831039510667324,32.40563201904297,0,384,0.35940417647361755,0.9359904527664185,0.00022295764938462526,0.00020236955606378615,0.40808868408203125,9.288734872825444e-05,1.852467903518118e-05,0.0002596008125692606,0.00022512975556310266,0.0,0.0,0.0,0.7140886783599854,0.2247350513935089,3.413835656829178e-05,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3343796133995056,0.9445553421974182,0.20118549466133118,0.9797986745834351,0.540626049041748,0.9804781675338745,1.0442276000976562,0.5561052560806274,0.9422280788421631,0.0006285569397732615,0.0034694159403443336,1129.3817138671875,205,384,0.3343796133995056,0.9445553421974182,4.207320307614282e-05,8.906043149181642e-06,0.35831478238105774,1.4885110431350768e-05,2.9871134756831452e-06,4.8548696213401854e-05,4.4195036025485024e-05,0.0013117999769747257,0.6824599504470825,0.6837717294692993,0.393574059009552,0.48319947719573975,0.0943128764629364,2.896379783123848e-06,0.0015068327775225043,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.32856330275535583,0.9463659524917603,0.17196665704250336,0.985219419002533,0.5750522613525391,0.9464669227600098,1.050955891609192,0.5922026634216309,0.9031052589416504,0.0005482053384184837,0.002525732386857271,1129.3817138671875,205,384,0.32856330275535583,0.9463659524917603,3.6822424590354785e-05,8.328459443873726e-06,0.35250741243362427,1.2988546586711891e-05,2.606325324450154e-06,4.2289913835702464e-05,4.0110680856741965e-05,0.0012835521483793855,0.6841816902160645,0.6854652762413025,0.398359477519989,0.4794597625732422,0.09223128110170364,2.0336253783170832e-06,0.001083998940885067,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.35606813430786133,0.9367354512214661,0.21620504558086395,0.9766731858253479,0.536637008190155,0.988339364528656,1.051216959953308,0.5093525052070618,0.9906041622161865,0.003145612310618162,0.004692930728197098,121362.171875,152,384,0.35606813430786133,0.9367354512214661,0.00019420191529206932,0.00017641257727518678,0.3865966796875,7.959928188938648e-05,1.5981446267687716e-05,0.00022381408780347556,0.0001978729123948142,0.001590629923157394,0.6016436815261841,0.6032342910766602,0.3475925624370575,0.4586632251739502,0.16097217798233032,1.3235230653663166e-05,0.005006125196814537,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3539237976074219,0.937502920627594,0.18904204666614532,0.9821571707725525,0.5733016133308411,0.9503005146980286,1.054699182510376,0.5390669107437134,0.960139274597168,0.0027626280207186937,0.0034545972011983395,121362.171875,152,384,0.3539237976074219,0.937502920627594,0.00016988403513096273,0.00015445915050804615,0.3840264081954956,6.925303023308516e-05,1.4041457689017989e-05,0.0001956393534783274,0.0001750007359078154,0.0011963358847424388,0.5977478623390198,0.5989441871643066,0.34531325101852417,0.46184131503105164,0.16070613265037537,7.609447948198067e-06,0.003802051767706871,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3459359109401703,0.9409043192863464,0.292990118265152,0.9574652910232544,0.8349783420562744,0.5806564688682556,1.0202929973602295,0.8281018137931824,0.5863491296768188,0.0013045581290498376,0.0023174781817942858,56.48988723754883,0,384,0.3459359109401703,0.9409043192863464,8.175341645255685e-05,7.26324287825264e-05,0.3838043212890625,3.338241731398739e-05,6.7114333432982676e-06,9.457319538341835e-05,8.186261402443051e-05,0.0,0.0,0.0,0.678256094455719,0.2722349464893341,0.0009442365844734013,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.34669947624206543,0.9405730962753296,0.2752826511859894,0.9623390436172485,0.8479954600334167,0.5571092963218689,1.0196278095245361,0.8406487703323364,0.5645458102226257,0.0012217313051223755,0.0020823196973651648,56.48988723754883,0,384,0.34669947624206543,0.9405730962753296,7.681240822421387e-05,6.834907981101424e-05,0.38169607520103455,3.122044290648773e-05,6.2985254771774635e-06,8.87302594492212e-05,7.629496394656599e-05,0.0,0.0,0.0,0.6811286211013794,0.2671196758747101,0.0010054792510345578,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.35315772891044617,0.9385226368904114,0.29812702536582947,0.9560253620147705,0.8268141150474548,0.5956246256828308,1.0227240324020386,0.8193647265434265,0.6010648608207703,0.001309400424361229,0.0034704208374023438,59.857582092285156,0,384,0.35315772891044617,0.9385226368904114,8.074357901932672e-05,7.11312604835257e-05,0.3969930112361908,3.4211592719657347e-05,6.949983799131587e-06,9.363898425363004e-05,8.008768782019615e-05,0.0,0.0,0.0,0.673083484172821,0.27868303656578064,0.0009995386935770512,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.34986361861228943,0.9396569132804871,0.2778765857219696,0.9617605805397034,0.8427969813346863,0.5667675733566284,1.0203386545181274,0.8347490429878235,0.5748996734619141,0.0012135702418163419,0.002920684404671192,59.857582092285156,0,384,0.34986361861228943,0.9396569132804871,7.536503835581243e-05,6.634247256442904e-05,0.3898417055606842,3.158509935019538e-05,6.358289283525664e-06,8.727481326786801e-05,7.420421752613038e-05,0.0,0.0,0.0,0.6741230487823486,0.277676522731781,0.0010896307649090886,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.3631877899169922,0.9346724152565002,0.3263462781906128,0.9471970200538635,0.8418142795562744,0.5674025416374207,1.0167001485824585,0.8411765098571777,0.5636113286018372,0.003761712461709976,0.005482838489115238,29.204782485961914,0,384,0.3631877899169922,0.9346724152565002,0.00022536813048645854,0.00020537831005640328,0.4200795590877533,9.530498209642246e-05,1.9292529032099992e-05,0.00026343160425312817,0.0002312778524355963,0.0,0.0,0.0,0.7155101895332336,0.2224685698747635,0.0,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.35771259665489197,0.9365358948707581,0.3034406006336212,0.9542489647865295,0.8577008843421936,0.5372339487075806,1.0134605169296265,0.856772780418396,0.5352251529693604,0.0034294358920305967,0.005191722419112921,29.204782485961914,0,384,0.35771259665489197,0.9365358948707581,0.0002092915092362091,0.00019019446335732937,0.40296173095703125,8.684049680596218e-05,1.7352667782688513e-05,0.00024320937518496066,0.00021044811001047492,0.0,0.0,0.0,0.7166996002197266,0.2210937738418579,0.0,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3321807384490967,0.9454847574234009,0.21565501391887665,0.9769067764282227,0.5614943504333496,0.9556812047958374,1.0396133661270142,0.5810341835021973,0.9153885841369629,0.0007890358101576567,0.004422653000801802,1075.312744140625,187,384,0.3321807384490967,0.9454847574234009,5.194472396397032e-05,6.6767238422471564e-06,0.3546956479549408,1.9739447452593595e-05,3.965137238992611e-06,5.936011439189315e-05,5.6738932471489534e-05,0.0007978352368809283,0.5920872688293457,0.5928851366043091,0.3629864454269409,0.5004184246063232,0.11248914152383804,3.1717527235741727e-06,0.0023538123350590467,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.3369515836238861,0.9438115358352661,0.18939240276813507,0.9821610450744629,0.5962924957275391,0.9190562963485718,1.0437582731246948,0.6155397891998291,0.8768836855888367,0.0006969479145482183,0.004010394215583801,1075.312744140625,187,384,0.3369515836238861,0.9438115358352661,4.5965334720676765e-05,6.397915058187209e-06,0.34928610920906067,1.7445745470467955e-05,3.515325033731642e-06,5.2531162509694695e-05,4.6966280933702365e-05,0.0006816777167841792,0.5984320044517517,0.5991137027740479,0.3621324300765991,0.4993995130062103,0.11217831820249557,2.0872535060334485e-06,0.0018323605181649327,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.39055299758911133,0.9267342686653137,0.24216137826442719,0.9711654782295227,0.5240464806556702,1.0038201808929443,1.0553454160690308,0.49025827646255493,1.009695053100586,0.00483144773170352,0.006623729132115841,68777.5859375,150,384,0.39055299758911133,0.9267342686653137,0.00026600228738971055,0.00024897081311792135,0.5314466953277588,0.0001207662426168099,2.454009336361196e-05,0.00032500230008736253,0.00031770436908118427,0.0008609365904703736,0.5791237950325012,0.579984724521637,0.34365203976631165,0.4632541835308075,0.17845001816749573,1.3078015399514697e-05,0.00879715196788311,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.3841068744659424,0.9287039041519165,0.210836723446846,0.9780246019363403,0.556473433971405,0.9692407250404358,1.0555616617202759,0.521992564201355,0.9777608513832092,0.0041716694831848145,0.005834605544805527,68777.5859375,150,384,0.3841068744659424,0.9287039041519165,0.00023168238112702966,0.00021713832393288612,0.5107150673866272,0.00010451600974192843,2.147252598660998e-05,0.00027980084996670485,0.0002736618334893137,0.0010389876551926136,0.581747829914093,0.5827868580818176,0.3372983932495117,0.46885454654693604,0.1779182404279709,1.1963162251049653e-05,0.006698389071971178,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3525582551956177,0.9386711120605469,0.3009514808654785,0.9551490545272827,0.8252155184745789,0.5980555415153503,1.0217843055725098,0.8174806833267212,0.6041935086250305,0.0014284580247476697,0.0027334217447787523,50.465919494628906,0,384,0.3525582551956177,0.9386711120605469,8.873543265508488e-05,7.898797048255801e-05,0.39085134863853455,3.6846067814622074e-05,7.3943724601122085e-06,0.00010282018774887547,8.719656761968508e-05,0.0,0.0,0.0,0.6719880104064941,0.2776167690753937,0.0007216454832814634,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.35294634103775024,0.9384212493896484,0.28127679228782654,0.960762619972229,0.8396987318992615,0.5721552968025208,1.019823431968689,0.8319252133369446,0.5797922015190125,0.0013310484355315566,0.0027828137390315533,50.465919494628906,0,384,0.35294634103775024,0.9384212493896484,8.278889436041936e-05,7.341156015172601e-05,0.38728079199790955,3.460312291281298e-05,6.996921456448035e-06,9.57457086769864e-05,7.941218063933775e-05,0.0,0.0,0.0,0.6726613640785217,0.2742581069469452,0.0007930898573249578,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3534899652004242,0.9383329749107361,0.3052707612514496,0.953823447227478,0.8193832635879517,0.608058750629425,1.0221457481384277,0.8116886019706726,0.6137032508850098,0.0014289728133007884,0.002771450439468026,46.56679916381836,0,384,0.3534899652004242,0.9383329749107361,8.77266502357088e-05,7.736167026450858e-05,0.3998616635799408,3.71037567674648e-05,7.519632617913885e-06,0.0001019752089632675,8.604698814451694e-05,0.0,0.0,0.0,0.6676197052001953,0.2825153172016144,0.0006498330621980131,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.34999528527259827,0.9394668936729431,0.2818687856197357,0.9605815410614014,0.8380621671676636,0.5752667188644409,1.0204612016677856,0.8303807377815247,0.582450807094574,0.0013047169195488095,0.0026756185106933117,46.56679916381836,0,384,0.34999528527259827,0.9394668936729431,8.114847878459841e-05,7.1756134275347e-05,0.3899129331111908,3.358175672474317e-05,6.805402790632797e-06,9.396966197527945e-05,8.029845776036382e-05,0.0,0.0,0.0,0.6678350567817688,0.2814328074455261,0.0006751895416527987,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.3765907287597656,0.9300318956375122,0.31706520915031433,0.9502235651016235,0.8337647914886475,0.5822503566741943,1.0186055898666382,0.8310241103172302,0.5813425183296204,0.0041262004524469376,0.006492123939096928,46.76729965209961,0,384,0.3765907287597656,0.9300318956375122,0.0002403649705229327,0.0002203356707468629,0.4528757631778717,0.00010437751916470006,2.1131523681106046e-05,0.0002843435213435441,0.00025042128982022405,0.0,0.0,0.0,0.7174100875854492,0.2219494730234146,0.0006169449770823121,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.3661634624004364,0.9336382746696472,0.28979963064193726,0.9582700729370117,0.8537829518318176,0.545956015586853,1.0181045532226562,0.8507224321365356,0.5464119911193848,0.003690344048663974,0.005457203835248947,46.76729965209961,0,384,0.3661634624004364,0.9336382746696472,0.00021945843764115125,0.00020069885067641735,0.4287109375,9.299196972278878e-05,1.904507735162042e-05,0.0002573937235865742,0.00022850977256894112,0.0,0.0,0.0,0.7184659242630005,0.21943868696689606,0.0004993206239305437,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.33860743045806885,0.9430344104766846,0.2505907416343689,0.9686836004257202,0.49067115783691406,1.0423800945281982,1.0627859830856323,0.47340455651283264,1.0262519121170044,0.0004868950345553458,0.002105003222823143,971.0003051757812,184,384,0.33860743045806885,0.9430344104766846,3.1886083888821304e-05,4.078046913491562e-06,0.36878570914268494,1.122240792028606e-05,2.2578929019800853e-06,3.6797093343921006e-05,3.631242361734621e-05,0.0008467360748909414,0.6400909423828125,0.6409376859664917,0.36226391792297363,0.48121803998947144,0.1249149888753891,1.1947091707043e-06,0.000903141510207206,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"(1152, 384)",muon_global_codebook,0.32786160707473755,0.9467728734016418,0.2034832239151001,0.9793844223022461,0.5312057137489319,1.0014758110046387,1.065183401107788,0.517872154712677,0.9819667339324951,0.0003867564373649657,0.0019631520844995975,971.0003051757812,184,384,0.32786160707473755,0.9467728734016418,2.619196857267525e-05,3.849240783893038e-06,0.3546346127986908,8.673088814248331e-06,1.7559300431457814e-06,3.0005579901626334e-05,3.2035513868322596e-05,0.0008339956402778625,0.643403172492981,0.6442371606826782,0.3683074116706848,0.48174363374710083,0.12338382005691528,7.739832881270559e-07,0.000597105361521244,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.32326623797416687,0.948373019695282,0.22529493272304535,0.9747849702835083,0.5425972938537598,0.98979252576828,1.0661426782608032,0.5050272941589355,0.9949609041213989,0.002015445614233613,0.0025702109560370445,394084.21875,130,384,0.32326623797416687,0.948373019695282,0.00013957246846985072,0.00012469899957068264,0.3034735918045044,5.0578943046275526e-05,1.020976560539566e-05,0.00015783229900989681,0.0001274696842301637,0.0009722712566144764,0.5507511496543884,0.5517234206199646,0.3281227648258209,0.46160760521888733,0.19162330031394958,4.191370862827171e-06,0.002374236937612295,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"(384, 384)",muon_global_codebook,0.31614750623703003,0.950583279132843,0.1907104253768921,0.9819000363349915,0.5762138962745667,0.9519814848899841,1.0643597841262817,0.537360429763794,0.9619156122207642,0.0016879007453098893,0.002175644738599658,394084.21875,130,384,0.31614750623703003,0.950583279132843,0.00011796338367275894,0.0001046219258569181,0.291259765625,4.2511870560701936e-05,8.51883760333294e-06,0.0001331617240794003,0.00010953556193271652,0.0008868355071172118,0.5497152209281921,0.5506020784378052,0.3293400704860687,0.4630158245563507,0.18911102414131165,2.7393116397433914e-06,0.0016979938372969627,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.3667064309120178,0.9338842034339905,0.2903749644756317,0.9583385586738586,0.8026850819587708,0.633722186088562,1.016916275024414,0.791528582572937,0.6457189917564392,0.0016549654537811875,0.00459289038553834,78.87346649169922,0,384,0.3667064309120178,0.9338842034339905,9.879362187348306e-05,8.556144894100726e-05,0.4248809814453125,4.4552067265613005e-05,9.092569598578848e-06,0.00011549761256901547,9.791540651349351e-05,0.0,0.0,0.0,0.639179527759552,0.3086695671081543,0.004040745552629232,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"(1024, 384)",muon_global_codebook,0.35030779242515564,0.9394497275352478,0.2546728253364563,0.9678293466567993,0.8339282274246216,0.5802454352378845,1.0131131410598755,0.8235137462615967,0.5941245555877686,0.0014096259837970138,0.0027200374752283096,78.87346649169922,0,384,0.35030779242515564,0.9394497275352478,8.731768321013078e-05,7.63351417845115e-05,0.39394888281822205,3.6786172131542116e-05,7.398742582154227e-06,0.00010121320519829169,8.688992966199294e-05,0.0,0.0,0.0,0.6474539041519165,0.30165067315101624,0.003387376433238387,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3701976239681244,0.9323627948760986,0.305245041847229,0.9538620710372925,0.7989440560340881,0.6407617330551147,1.020024061203003,0.788541316986084,0.6503301858901978,0.0016123129753395915,0.00461393129080534,64.87860870361328,0,384,0.3701976239681244,0.9323627948760986,9.592944843461737e-05,8.280179463326931e-05,0.4285024106502533,4.3489315430633724e-05,8.979160156741273e-06,0.0001123216497944668,9.385696466779336e-05,0.0,0.0,0.0,0.633047878742218,0.30935049057006836,0.002826425014063716,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",muon_global_codebook,0.3566797077655792,0.9372498393058777,0.2700323760509491,0.9638163447380066,0.8276438117027283,0.5922778248786926,1.0167930126190186,0.8173913359642029,0.6043413281440735,0.0013983644312247634,0.002511904574930668,64.87860870361328,0,384,0.3566797077655792,0.9372498393058777,8.569985948270187e-05,7.46453006286174e-05,0.40210723876953125,3.658039349829778e-05,7.4149074862361886e-06,9.964375931303948e-05,8.34506208775565e-05,0.0,0.0,0.0,0.6449756622314453,0.302141010761261,0.003182903630658984,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
4,,,,,,1,2048,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.4156438708305359,0.9161925315856934,0.29371005296707153,0.9575508236885071,0.7891568541526794,0.6574914455413818,1.023787498474121,0.778397262096405,0.6657424569129944,0.005059089045971632,0.00886274129152298,98.78575134277344,0,384,0.4156438708305359,0.9161925315856934,0.0002757485199254006,0.0002556987456046045,0.5353114008903503,0.00012793306086678058,2.6194549718638882e-05,0.0003375725937075913,0.00030175928259268403,0.0,0.0,0.0,0.6927135586738586,0.2522594928741455,0.0026025313418358564,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
8,,,,,,1,2048,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",muon_global_codebook,0.386723130941391,0.9264794588088989,0.2500123977661133,0.9690027236938477,0.8284987211227417,0.5906885266304016,1.016412615776062,0.8178812861442566,0.6035274863243103,0.004099652636796236,0.006831415928900242,98.78575134277344,0,384,0.386723130941391,0.9264794588088989,0.0002338004414923489,0.00021571113029494882,0.476470947265625,0.00010356104030506685,2.1097101125633344e-05,0.00027912104269489646,0.00024851434864103794,0.0,0.0,0.0,0.6926881074905396,0.24669116735458374,0.0025731432251632214,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",,
