seed,update,parameter_id,k,candidate,reference,match_type,raw_residual_l2_candidate,raw_residual_l2_reference,absolute_raw_l2_gap,update_cosine_gain_candidate_minus_reference,zero_fraction_candidate,zero_fraction_reference,zero_fraction_gap
1,128,transformer.h.0.mlp.w2.weight,4,geometry_codebook,lloyd_global,nearest_zero_fraction,0.3613147735595703,0.31114906072616577,0.05016571283340454,-0.03353893756866455,0.40545400977134705,0.363616943359375,0.041837066411972046
1,128,transformer.h.0.mlp.w2.weight,4,danger_zone_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.3613147735595703,0.3690916895866394,0.007776916027069092,-0.019675135612487793,0.40545400977134705,0.1445414274930954,0.26091258227825165
1,128,transformer.h.0.mlp.w2.weight,4,danger_zone_codebook,lloyd_global,nearest_zero_fraction,0.3613147735595703,0.31114906072616577,0.05016571283340454,-0.03353893756866455,0.40545400977134705,0.363616943359375,0.041837066411972046
1,128,transformer.h.0.mlp.w2.weight,4,muon_global_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.3449713885784149,0.3269793689250946,0.017992019653320312,-0.024147510528564453,0.40545400977134705,0.29374948143959045,0.11170452833175659
1,128,transformer.h.0.mlp.w2.weight,4,muon_global_codebook_fine,lloyd_global,nearest_zero_fraction,0.3449713885784149,0.31114906072616577,0.033822327852249146,-0.022082984447479248,0.40545400977134705,0.363616943359375,0.041837066411972046
1,128,transformer.h.0.mlp.w2.weight,4,geometry_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.3449713885784149,0.3269793689250946,0.017992019653320312,-0.024147510528564453,0.40545400977134705,0.29374948143959045,0.11170452833175659
1,128,transformer.h.0.mlp.w2.weight,4,geometry_codebook_fine,lloyd_global,nearest_zero_fraction,0.3449713885784149,0.31114906072616577,0.033822327852249146,-0.022082984447479248,0.40545400977134705,0.363616943359375,0.041837066411972046
1,128,transformer.h.0.mlp.w2.weight,4,danger_zone_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.3449713885784149,0.3269793689250946,0.017992019653320312,-0.024147510528564453,0.40545400977134705,0.29374948143959045,0.11170452833175659
1,128,transformer.h.0.mlp.w2.weight,4,danger_zone_codebook_fine,lloyd_global,nearest_zero_fraction,0.3449713885784149,0.31114906072616577,0.033822327852249146,-0.022082984447479248,0.40545400977134705,0.363616943359375,0.041837066411972046
1,128,transformer.h.0.mlp.w2.weight,8,muon_global_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.35089632868766785,0.3646743893623352,0.013778060674667358,-0.01152193546295166,0.38164010643959045,0.13367970287799835,0.2479604035615921
1,128,transformer.h.0.mlp.w2.weight,8,muon_global_codebook,lloyd_global,nearest_zero_fraction,0.35089632868766785,0.3007754981517792,0.05012083053588867,-0.029201269149780273,0.38164010643959045,0.3461812436580658,0.03545886278152466
1,128,transformer.h.0.mlp.w2.weight,8,geometry_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.35089632868766785,0.3646743893623352,0.013778060674667358,-0.01152193546295166,0.38164010643959045,0.13367970287799835,0.2479604035615921
1,128,transformer.h.0.mlp.w2.weight,8,geometry_codebook,lloyd_global,nearest_zero_fraction,0.35089632868766785,0.3007754981517792,0.05012083053588867,-0.029201269149780273,0.38164010643959045,0.3461812436580658,0.03545886278152466
1,128,transformer.h.0.mlp.w2.weight,8,danger_zone_codebook,mulaw_mu_20,nearest_raw_relative_l2,0.35089632868766785,0.3646743893623352,0.013778060674667358,-0.01152193546295166,0.38164010643959045,0.13367970287799835,0.2479604035615921
1,128,transformer.h.0.mlp.w2.weight,8,danger_zone_codebook,lloyd_global,nearest_zero_fraction,0.35089632868766785,0.3007754981517792,0.05012083053588867,-0.029201269149780273,0.38164010643959045,0.3461812436580658,0.03545886278152466
1,128,transformer.h.0.mlp.w2.weight,8,muon_global_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.33312833309173584,0.3184480667114258,0.014680266380310059,-0.018085718154907227,0.38164010643959045,0.27511849999427795,0.1065216064453125
1,128,transformer.h.0.mlp.w2.weight,8,muon_global_codebook_fine,lloyd_global,nearest_zero_fraction,0.33312833309173584,0.3007754981517792,0.032352834939956665,-0.018795788288116455,0.38164010643959045,0.3461812436580658,0.03545886278152466
1,128,transformer.h.0.mlp.w2.weight,8,geometry_codebook_fine,mulaw_mu_5,nearest_raw_relative_l2,0.33312833309173584,0.3184480667114258,0.014680266380310059,-0.018085718154907227,0.38164010643959045,0.27511849999427795,0.1065216064453125
1,128,transformer.h.0.mlp.w2.weight,8,geometry_codebook_fine,lloyd_global,nearest_zero_fraction,0.33312833309173584,0.3007754981517792,0.032352834939956665,-0.018795788288116455,0.38164010643959045,0.3461812436580658,0.03545886278152466
1,128,transformer.h.0.mlp.w2.weight,8,danger_zone_codebook_fine,mulaw_mu_20,nearest_raw_relative_l2,0.35295921564102173,0.3646743893623352,0.011715173721313477,-0.010062992572784424,0.4613494873046875,0.13367970287799835,0.32766978442668915
1,128,transformer.h.0.mlp.w2.weight,8,danger_zone_codebook_fine,mulaw_mu_1,nearest_zero_fraction,0.35295921564102173,0.3683986961841583,0.015439480543136597,0.002652883529663086,0.4613494873046875,0.45347848534584045,0.007871001958847046
